                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.0651,                0.96782,                 1.1636,                0.84536,                0.75894,                0.86064,                0.64234,                0.96496,                0.74409,                 1.0691,             0.00010628,             0.00010628,             0.00010628
                     57,                 1.0693,                 1.0002,                 1.2011,                0.85244,                0.75549,                0.85507,                0.63671,                0.97603,                0.74107,                 1.0741,             0.00010604,             0.00010604,             0.00010604
                     58,                 1.0668,                0.92671,                 1.1526,                0.86468,                0.75436,                0.85866,                0.65093,                0.96393,                0.73772,                 1.0713,             0.00010581,             0.00010581,             0.00010581
                     59,                 1.0579,                0.94503,                 1.1525,                0.89666,                0.74348,                0.86021,                0.64913,                0.96446,                0.73877,                 1.0679,             0.00010557,             0.00010557,             0.00010557
                     60,                 1.0673,                0.98102,                 1.1627,                0.87863,                0.76473,                0.86354,                0.65154,                0.96075,                0.72775,                 1.0699,             0.00010533,             0.00010533,             0.00010533
                     61,                 1.0386,                0.95746,                 1.1688,                0.89454,                0.75628,                0.86204,                0.64967,                 0.9464,                 0.7265,                 1.0663,              0.0001051,              0.0001051,              0.0001051
                     62,                 1.0615,                0.94725,                 1.1405,                 0.8544,                0.77836,                0.87456,                0.66153,                0.94368,                 0.7293,                 1.0665,             0.00010486,             0.00010486,             0.00010486
                     63,                 0.9941,                0.94517,                 1.1304,                0.87385,                0.76574,                0.87958,                0.67327,                0.94613,                0.72655,                 1.0647,             0.00010463,             0.00010463,             0.00010463
                     64,                 1.0575,                0.96655,                  1.139,                0.87397,                  0.775,                0.86469,                 0.6545,                0.94154,                0.72466,                 1.0658,             0.00010439,             0.00010439,             0.00010439
                     65,                 1.0852,                0.96471,                 1.1324,                 0.8702,                 0.7715,                0.87346,                0.66026,                0.94143,                0.72417,                  1.055,             0.00010416,             0.00010416,             0.00010416
                     66,                 1.0452,                0.94363,                 1.1515,                0.88015,                0.77148,                0.87309,                0.65885,                0.93494,                0.72274,                 1.0527,             0.00010392,             0.00010392,             0.00010392
                     67,                 1.0484,                 0.9481,                 1.1518,                0.89034,                 0.7604,                0.88035,                0.66829,                0.92872,                0.71099,                 1.0501,             0.00010368,             0.00010368,             0.00010368
                     68,                 1.0326,                 0.9278,                 1.1525,                0.86794,                0.78005,                0.87567,                0.66312,                0.92537,                0.71244,                 1.0538,             0.00010345,             0.00010345,             0.00010345
                     69,                 1.0664,                0.96082,                 1.1482,                0.81415,                0.83219,                0.87629,                0.66762,                0.92805,                0.70731,                 1.0516,             0.00010321,             0.00010321,             0.00010321
                     70,                 1.0153,                0.91201,                 1.1443,                0.90074,                0.77973,                0.88303,                 0.6716,                 0.9306,                0.70571,                 1.0553,             0.00010298,             0.00010298,             0.00010298
                     71,                 1.0529,                0.91446,                 1.1484,                0.89337,                 0.7817,                 0.8913,                0.68243,                 0.9162,                 0.6984,                 1.0436,             0.00010274,             0.00010274,             0.00010274
                     72,                 1.0167,                0.89426,                   1.13,                0.85923,                0.82959,                0.89269,                0.68127,                0.92105,                0.69049,                 1.0464,             0.00010251,             0.00010251,             0.00010251
                     73,                  1.013,                0.92271,                 1.1447,                0.89015,                0.77335,                0.87977,                0.67295,                 0.9299,                0.68336,                 1.0505,             0.00010227,             0.00010227,             0.00010227
                     74,                 1.0124,                0.88602,                 1.1464,                 0.8874,                0.78621,                0.88595,                 0.6728,                0.92102,                0.68176,                 1.0469,             0.00010204,             0.00010204,             0.00010204
                     75,                 1.0474,                0.92012,                 1.1392,                0.84032,                0.81715,                0.88388,                0.67622,                0.91314,                0.67437,                 1.0456,              0.0001018,              0.0001018,              0.0001018
                     76,                 1.0282,                0.92054,                 1.1483,                 0.8691,                0.78951,                0.88483,                0.68029,                0.91764,                0.67344,                 1.0433,             0.00010156,             0.00010156,             0.00010156
                     77,                 1.0473,                0.89432,                 1.1462,                0.88159,                0.78604,                0.89175,                0.68151,                0.91369,                0.67268,                 1.0452,             0.00010133,             0.00010133,             0.00010133
                     78,                 1.0383,                0.89855,                 1.1106,                0.84197,                0.82245,                  0.898,                0.68949,                0.90761,                0.67621,                 1.0402,             0.00010109,             0.00010109,             0.00010109
                     79,                 1.0396,                0.90566,                 1.1399,                0.89748,                0.78332,                0.89939,                0.68488,                0.90794,                0.67776,                 1.0391,             0.00010086,             0.00010086,             0.00010086
                     80,                  1.026,                0.90067,                   1.13,                0.89401,                0.78249,                0.87316,                0.67001,                0.90249,                0.68246,                 1.0396,             0.00010062,             0.00010062,             0.00010062
                     81,                 1.0177,                0.88482,                 1.1335,                0.88587,                0.79309,                0.89013,                0.68236,                0.90728,                0.68224,                 1.0442,             0.00010039,             0.00010039,             0.00010039
                     82,                 1.0275,                0.89244,                 1.1289,                0.85645,                0.82551,                0.89083,                0.68131,                0.90151,                0.67652,                 1.0452,             0.00010015,             0.00010015,             0.00010015
                     83,                 1.0003,                0.87712,                 1.1129,                0.87218,                0.78644,                0.89541,                0.67941,                0.89664,                0.68301,                 1.0416,             9.9915e-05,             9.9915e-05,             9.9915e-05
                     84,                0.99172,                0.86036,                 1.1168,                0.87599,                 0.8007,                0.90423,                0.68845,                0.88734,                0.67708,                  1.035,             9.9679e-05,             9.9679e-05,             9.9679e-05
                     85,                 1.0058,                 0.9097,                 1.1296,                0.87162,                0.78643,                0.89072,                0.67157,                0.89127,                0.67543,                 1.0341,             9.9444e-05,             9.9444e-05,             9.9444e-05
                     86,                 1.0145,                 0.8999,                 1.1314,                0.89634,                 0.7831,                0.89834,                0.68323,                0.89196,                0.66967,                  1.032,             9.9208e-05,             9.9208e-05,             9.9208e-05
                     87,                0.99199,                0.91684,                 1.1289,                0.89322,                0.79752,                0.88973,                0.67988,                0.89813,                0.66744,                 1.0378,             9.8972e-05,             9.8972e-05,             9.8972e-05
                     88,                 1.0396,                0.89416,                 1.1491,                0.89958,                0.79615,                0.89485,                0.69723,                0.87516,                0.66314,                 1.0246,             9.8737e-05,             9.8737e-05,             9.8737e-05
                     89,                 1.0191,                0.86789,                 1.1066,                0.87832,                0.79179,                0.88846,                0.68578,                0.87882,                0.67745,                 1.0296,             9.8501e-05,             9.8501e-05,             9.8501e-05
                     90,                 1.0413,                0.90652,                 1.1206,                0.86614,                 0.8068,                 0.8843,                0.67945,                 0.8842,                0.68298,                 1.0321,             9.8265e-05,             9.8265e-05,             9.8265e-05
                     91,                  1.008,                0.92793,                 1.1433,                0.87307,                0.80473,                0.89903,                0.69325,                0.88405,                0.68467,                 1.0306,              9.803e-05,              9.803e-05,              9.803e-05
                     92,                0.98405,                0.87771,                 1.1358,                0.87633,                 0.8011,                0.90277,                0.69741,                0.88393,                0.67108,                 1.0271,             9.7794e-05,             9.7794e-05,             9.7794e-05
                     93,                0.98269,                0.88386,                 1.1367,                0.88961,                0.81417,                 0.8998,                0.69631,                0.86737,                0.65322,                 1.0196,             9.7559e-05,             9.7559e-05,             9.7559e-05
                     94,                0.98364,                0.87669,                 1.1164,                0.91136,                 0.7859,                0.89731,                 0.6893,                0.87097,                 0.6532,                 1.0203,             9.7323e-05,             9.7323e-05,             9.7323e-05
                     95,                0.97403,                0.87122,                 1.1521,                0.91069,                0.78569,                0.89739,                0.70132,                  0.868,                 0.6546,                 1.0176,             9.7087e-05,             9.7087e-05,             9.7087e-05
                     96,                0.99414,                0.90625,                 1.1246,                0.87932,                0.82268,                 0.9057,                0.70386,                0.86822,                0.65748,                 1.0206,             9.6852e-05,             9.6852e-05,             9.6852e-05
                     97,                0.97828,                0.84967,                 1.1086,                0.90886,                 0.7932,                0.91131,                0.70447,                0.86299,                0.66592,                 1.0167,             9.6616e-05,             9.6616e-05,             9.6616e-05
                     98,                 1.0122,                0.87034,                 1.1269,                0.83238,                0.85214,                0.90854,                0.70786,                0.86508,                0.65621,                 1.0203,              9.638e-05,              9.638e-05,              9.638e-05
                     99,                0.95648,                0.82704,                 1.1166,                0.90223,                0.80216,                0.91028,                0.70074,                0.86802,                0.64828,                   1.02,             9.6145e-05,             9.6145e-05,             9.6145e-05
                    100,                  1.017,                0.88525,                 1.1206,                0.86691,                0.81955,                0.90729,                0.71171,                0.86088,                0.63889,                 1.0184,             9.5909e-05,             9.5909e-05,             9.5909e-05
                    101,                 1.0255,                0.88354,                 1.1352,                0.89102,                0.82054,                0.91289,                0.71181,                0.85639,                 0.6442,                 1.0197,             9.5674e-05,             9.5674e-05,             9.5674e-05
                    102,                 1.0055,                0.83792,                 1.1206,                 0.8936,                0.81203,                0.90997,                 0.7069,                0.86061,                0.65338,                 1.0221,             9.5438e-05,             9.5438e-05,             9.5438e-05
                    103,                0.95484,                0.83671,                 1.0986,                0.87106,                0.83296,                0.90693,                0.71683,                0.84602,                0.64222,                 1.0129,             9.5202e-05,             9.5202e-05,             9.5202e-05
                    104,                0.97782,                 0.8924,                  1.126,                0.87201,                 0.8324,                0.90793,                 0.7042,                0.85573,                0.64692,                 1.0232,             9.4967e-05,             9.4967e-05,             9.4967e-05
                    105,                0.97143,                0.85762,                 1.1133,                0.87069,                0.83748,                0.90705,                0.71002,                0.86265,                 0.6439,                  1.025,             9.4731e-05,             9.4731e-05,             9.4731e-05
                    106,                0.97566,                0.85579,                 1.0975,                0.86929,                0.82777,                0.90858,                0.71234,                0.86568,                0.65105,                 1.0237,             9.4496e-05,             9.4496e-05,             9.4496e-05
                    107,                0.98966,                0.85661,                 1.1078,                 0.8963,                0.81316,                0.90374,                0.71155,                0.85921,                0.63902,                 1.0162,              9.426e-05,              9.426e-05,              9.426e-05
                    108,                0.99725,                0.87201,                 1.1178,                0.88506,                 0.8143,                0.90237,                0.71246,                0.84278,                0.63343,                  1.011,             9.4024e-05,             9.4024e-05,             9.4024e-05
                    109,                0.94863,                0.86384,                 1.1183,                 0.9029,                0.80081,                0.90431,                0.71406,                0.85081,                0.63233,                 1.0154,             9.3789e-05,             9.3789e-05,             9.3789e-05
                    110,                 1.0407,                0.87459,                 1.1484,                0.89532,                0.82043,                0.90558,                0.72236,                0.83997,                0.63138,                 1.0088,             9.3553e-05,             9.3553e-05,             9.3553e-05
                    111,                 0.9763,                0.85659,                 1.1062,                0.90965,                0.79573,                0.90155,                 0.7077,                0.84179,                0.64002,                 1.0122,             9.3317e-05,             9.3317e-05,             9.3317e-05
                    112,                0.97172,                0.86687,                 1.1117,                0.90828,                0.80258,                0.89673,                0.70595,                 0.8512,                0.64345,                 1.0149,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    113,                0.95498,                  0.831,                 1.0991,                 0.8987,                0.82051,                 0.9061,                0.71452,                0.84914,                  0.647,                 1.0129,             9.2846e-05,             9.2846e-05,             9.2846e-05
                    114,                0.99784,                0.87449,                 1.1312,                0.86697,                0.82899,                0.90197,                0.70415,                0.84893,                0.63947,                 1.0149,             9.2611e-05,             9.2611e-05,             9.2611e-05
                    115,                0.99147,                0.87354,                 1.1323,                 0.8875,                0.81932,                 0.9063,                0.70919,                0.84203,                 0.6317,                 1.0112,             9.2375e-05,             9.2375e-05,             9.2375e-05
                    116,                0.97344,                0.83579,                 1.1111,                0.89218,                0.82078,                0.90237,                0.70506,                0.84565,                 0.6274,                 1.0133,             9.2139e-05,             9.2139e-05,             9.2139e-05
                    117,                0.97875,                0.84126,                 1.1035,                0.85626,                0.84406,                 0.9047,                0.70114,                0.84059,                0.62537,                 1.0064,             9.1904e-05,             9.1904e-05,             9.1904e-05
                    118,                0.94673,                0.83658,                 1.1019,                0.88698,                0.83564,                0.90682,                0.70635,                0.83984,                0.62609,                  1.008,             9.1668e-05,             9.1668e-05,             9.1668e-05
                    119,                0.99897,                0.84953,                 1.1142,                0.88088,                0.83917,                0.90807,                0.70676,                0.83097,                0.62767,                 1.0037,             9.1432e-05,             9.1432e-05,             9.1432e-05
                    120,                0.97608,                0.83906,                 1.1143,                0.86951,                 0.8414,                 0.9099,                0.71412,                0.83656,                0.62606,                 1.0089,             9.1197e-05,             9.1197e-05,             9.1197e-05
                    121,                 0.9616,                0.83299,                 1.1018,                0.87347,                0.83987,                0.90631,                0.71171,                0.83835,                0.62181,                 1.0095,             9.0961e-05,             9.0961e-05,             9.0961e-05
                    122,                0.98945,                0.82245,                  1.106,                0.86588,                0.84754,                0.91231,                0.70434,                0.84294,                 0.6286,                 1.0083,             9.0726e-05,             9.0726e-05,             9.0726e-05
                    123,                0.96502,                0.82953,                 1.1032,                0.87944,                0.84465,                0.91391,                0.70924,                0.82718,                0.62612,                 1.0066,              9.049e-05,              9.049e-05,              9.049e-05
                    124,                0.99999,                0.86064,                  1.118,                0.88256,                 0.8528,                0.91298,                 0.7167,                0.83319,                0.62299,                 1.0036,             9.0254e-05,             9.0254e-05,             9.0254e-05
                    125,                0.94494,                0.82874,                 1.1012,                0.88434,                0.84801,                0.91478,                0.72014,                0.83547,                0.61483,                 1.0065,             9.0019e-05,             9.0019e-05,             9.0019e-05
                    126,                0.98718,                0.83801,                 1.1122,                0.89209,                0.84717,                0.91729,                0.71257,                0.83288,                0.61317,                 1.0057,             8.9783e-05,             8.9783e-05,             8.9783e-05
                    127,                 1.0034,                0.86475,                 1.1187,                0.89445,                0.82255,                0.91288,                0.71256,                0.83482,                0.61601,                 1.0067,             8.9547e-05,             8.9547e-05,             8.9547e-05
                    128,                0.97901,                0.87258,                 1.1368,                 0.8569,                 0.8686,                0.91164,                0.72259,                0.82888,                 0.6119,                 1.0007,             8.9312e-05,             8.9312e-05,             8.9312e-05
                    129,                0.93491,                0.82142,                 1.0971,                0.86984,                0.85296,                0.91509,                0.72649,                0.82309,                0.61236,                 1.0017,             8.9076e-05,             8.9076e-05,             8.9076e-05
                    130,                0.94043,                0.81697,                 1.0947,                 0.8743,                0.84259,                0.90706,                0.71681,                0.82136,                0.61339,                  1.002,             8.8841e-05,             8.8841e-05,             8.8841e-05
                    131,                0.94166,                0.86008,                 1.0998,                0.87979,                0.85621,                0.91491,                  0.724,                0.81349,                0.60298,                0.99825,             8.8605e-05,             8.8605e-05,             8.8605e-05
                    132,                0.90912,                0.81673,                 1.0891,                   0.89,                0.84111,                0.91496,                0.72708,                0.81636,                0.60851,                 1.0035,             8.8369e-05,             8.8369e-05,             8.8369e-05
                    133,                0.97359,                0.88312,                 1.1145,                  0.847,                0.87408,                0.91386,                0.71571,                0.81769,                0.60512,                  1.003,             8.8134e-05,             8.8134e-05,             8.8134e-05
                    134,                0.95357,                0.82836,                 1.0998,                  0.875,                0.85422,                0.91637,                0.72751,                0.81305,                0.60115,                 1.0042,             8.7898e-05,             8.7898e-05,             8.7898e-05
                    135,                0.97104,                 0.8373,                 1.1218,                0.89738,                0.83802,                 0.9164,                0.72275,                0.81261,                0.60376,                 1.0001,             8.7663e-05,             8.7663e-05,             8.7663e-05
                    136,                0.93043,                0.79034,                 1.0839,                0.91093,                0.82487,                0.91924,                0.72618,                0.81609,                0.60251,                 1.0059,             8.7427e-05,             8.7427e-05,             8.7427e-05
                    137,                0.95914,                0.81321,                 1.0972,                 0.8872,                0.84231,                0.91502,                0.72459,                0.81831,                0.60244,                 1.0021,             8.7191e-05,             8.7191e-05,             8.7191e-05
                    138,                 0.9139,                0.80129,                  1.098,                0.89872,                0.84227,                0.91548,                 0.7233,                 0.8158,                0.59518,                 1.0009,             8.6956e-05,             8.6956e-05,             8.6956e-05
                    139,                0.93985,                0.81018,                  1.096,                0.87882,                0.86673,                0.91766,                0.72371,                0.81298,                0.59618,                 1.0005,              8.672e-05,              8.672e-05,              8.672e-05
                    140,                0.92159,                0.80598,                 1.0843,                 0.9032,                0.84329,                0.92199,                0.73539,                0.80713,                0.59109,                0.99953,             8.6484e-05,             8.6484e-05,             8.6484e-05
                    141,                0.93769,                0.77478,                 1.1006,                0.89845,                0.84362,                0.91254,                0.72493,                0.80739,                0.59401,                0.99691,             8.6249e-05,             8.6249e-05,             8.6249e-05
                    142,                0.91618,                0.81243,                 1.0799,                0.87435,                0.86372,                0.91819,                0.74002,                0.79334,                0.59675,                0.99084,             8.6013e-05,             8.6013e-05,             8.6013e-05
                    143,                0.93831,                0.78655,                  1.077,                0.86055,                0.87196,                0.91573,                0.73136,                0.80394,                0.59606,                0.99446,             8.5778e-05,             8.5778e-05,             8.5778e-05
                    144,                0.93117,                0.78848,                 1.0936,                0.90356,                0.84658,                0.91986,                0.72465,                 0.8081,                0.58932,                0.99836,             8.5542e-05,             8.5542e-05,             8.5542e-05
                    145,                0.96097,                0.84741,                 1.1188,                0.92501,                0.84604,                0.92324,                0.72659,                0.81036,                0.58954,                0.99619,             8.5306e-05,             8.5306e-05,             8.5306e-05
                    146,                0.94009,                0.81459,                 1.0974,                0.88587,                0.85176,                0.91429,                0.72523,                 0.8102,                0.59534,                0.99753,             8.5071e-05,             8.5071e-05,             8.5071e-05
                    147,                0.94598,                0.84309,                  1.114,                0.88916,                0.85594,                 0.9148,                0.72726,                0.80977,                0.59338,                0.99532,             8.4835e-05,             8.4835e-05,             8.4835e-05
                    148,                0.94822,                0.84292,                 1.1111,                0.86163,                0.87615,                0.91706,                0.72404,                0.80937,                0.59532,                0.99675,             8.4599e-05,             8.4599e-05,             8.4599e-05
                    149,                0.99693,                0.80351,                 1.0869,                0.92675,                0.83637,                0.91953,                0.72854,                0.80501,                 0.5974,                0.99603,             8.4364e-05,             8.4364e-05,             8.4364e-05
