                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.86255,                0.66938,                 1.0302,                 0.9101,                0.82915,                0.89952,                0.73827,                0.75666,                0.52788,                0.92491,             8.4835e-05,             8.4835e-05,             8.4835e-05
                    148,                0.85766,                0.65771,                 1.0304,                0.91771,                0.82488,                0.90318,                0.73868,                0.75163,                 0.5284,                0.92348,             8.4599e-05,             8.4599e-05,             8.4599e-05
                    149,                0.92921,                0.69444,                 1.0252,                0.90604,                0.83403,                0.90273,                0.73902,                0.75632,                0.52576,                 0.9243,             8.4364e-05,             8.4364e-05,             8.4364e-05
                    150,                 0.8595,                0.66719,                 1.0176,                0.89577,                0.83838,                0.90408,                0.73807,                0.76292,                0.52712,                 0.9264,             8.4128e-05,             8.4128e-05,             8.4128e-05
                    151,                0.88162,                0.68302,                  1.033,                0.90963,                0.83828,                0.90631,                0.72993,                0.75998,                0.53343,                0.92442,             8.3893e-05,             8.3893e-05,             8.3893e-05
                    152,                0.89371,                 0.6843,                 1.0212,                0.91507,                0.82306,                0.90082,                0.73449,                0.74141,                0.53235,                0.91837,             8.3657e-05,             8.3657e-05,             8.3657e-05
                    153,                0.85463,                 0.6586,                 1.0198,                0.89237,                0.83027,                0.88846,                0.73256,                0.73825,                0.52639,                0.91578,             8.3421e-05,             8.3421e-05,             8.3421e-05
                    154,                0.87842,                0.67701,                 1.0266,                0.90183,                0.83701,                0.90102,                0.72952,                0.75497,                0.53137,                0.92146,             8.3186e-05,             8.3186e-05,             8.3186e-05
                    155,                 0.9373,                0.70072,                   1.03,                0.90116,                0.83889,                0.90441,                0.73554,                0.74898,                0.52943,                 0.9178,              8.295e-05,              8.295e-05,              8.295e-05
                    156,                0.82085,                0.65075,                 1.0101,                0.90325,                0.83159,                0.89397,                0.73477,                0.74145,                0.52717,                0.91657,             8.2715e-05,             8.2715e-05,             8.2715e-05
                    157,                 0.8448,                0.64132,                  1.015,                0.90757,                0.83378,                0.89891,                0.73349,                0.74651,                0.52627,                0.91562,             8.2479e-05,             8.2479e-05,             8.2479e-05
                    158,                0.90312,                0.70065,                 1.0428,                0.87343,                0.84399,                 0.9024,                0.73704,                0.75108,                0.53331,                0.91847,             8.2243e-05,             8.2243e-05,             8.2243e-05
                    159,                0.86582,                0.64623,                 1.0127,                0.91479,                0.83663,                 0.9024,                0.73972,                0.73861,                0.52126,                0.91652,             8.2008e-05,             8.2008e-05,             8.2008e-05
                    160,                0.86105,                0.65404,                 1.0182,                0.89041,                0.84122,                0.89468,                0.73431,                0.74497,                0.52499,                0.91828,             8.1772e-05,             8.1772e-05,             8.1772e-05
                    161,                0.81842,                0.64757,                 1.0148,                0.88921,                0.84757,                0.90059,                0.73397,                0.74397,                0.51594,                 0.9142,             8.1536e-05,             8.1536e-05,             8.1536e-05
                    162,                0.79538,                 0.6133,                 1.0019,                0.90082,                 0.8485,                 0.9033,                0.74648,                0.73286,                0.51919,                0.91265,             8.1301e-05,             8.1301e-05,             8.1301e-05
                    163,                 0.7758,                0.62304,                 1.0065,                0.88975,                0.85402,                0.90102,                0.74395,                0.73925,                0.51229,                0.91577,             8.1065e-05,             8.1065e-05,             8.1065e-05
                    164,                0.81216,                0.62736,                 1.0323,                0.90169,                 0.8385,                0.90495,                0.74384,                 0.7334,                0.51527,                0.91261,              8.083e-05,              8.083e-05,              8.083e-05
                    165,                0.82788,                0.63101,                 1.0207,                0.91076,                0.84918,                0.90072,                0.74837,                0.73503,                0.51773,                0.91442,             8.0594e-05,             8.0594e-05,             8.0594e-05
                    166,                0.82505,                0.62738,                 1.0037,                0.89059,                0.83919,                0.90243,                0.73953,                0.74273,                0.51903,                0.91623,             8.0358e-05,             8.0358e-05,             8.0358e-05
                    167,                0.86476,                0.65833,                 1.0242,                0.89424,                0.84128,                0.89913,                0.74667,                0.73651,                0.52145,                 0.9169,             8.0123e-05,             8.0123e-05,             8.0123e-05
                    168,                0.84432,                0.66274,                 1.0242,                0.89934,                0.84369,                0.90394,                0.74744,                0.74239,                 0.5215,                0.91544,             7.9887e-05,             7.9887e-05,             7.9887e-05
                    169,                0.82033,                0.63439,                 1.0069,                0.90131,                 0.8394,                0.90425,                0.74321,                 0.7413,                0.51624,                0.91566,             7.9651e-05,             7.9651e-05,             7.9651e-05
                    170,                0.83809,                0.63428,                 1.0223,                0.88896,                0.85394,                0.90597,                0.74502,                0.73261,                 0.5109,                 0.9114,             7.9416e-05,             7.9416e-05,             7.9416e-05
                    171,                0.86215,                0.64728,                 1.0021,                0.91752,                0.83377,                0.90871,                0.74275,                0.73051,                0.51338,                0.91163,              7.918e-05,              7.918e-05,              7.918e-05
                    172,                0.83886,                0.63717,                 1.0245,                0.89195,                0.86222,                0.91088,                0.74792,                0.73147,                 0.5093,                0.91193,             7.8945e-05,             7.8945e-05,             7.8945e-05
                    173,                0.85459,                0.65881,                 1.0167,                0.90476,                0.84538,                0.90234,                0.74362,                0.72439,                0.51024,                0.90952,             7.8709e-05,             7.8709e-05,             7.8709e-05
                    174,                0.82285,                 0.6422,                 1.0136,                0.91484,                  0.849,                0.91197,                0.74884,                0.73081,                0.50868,                0.90806,             7.8473e-05,             7.8473e-05,             7.8473e-05
                    175,                 0.8557,                0.66869,                  1.016,                0.87775,                0.85293,                0.89778,                0.74932,                0.72485,                0.50675,                 0.9084,             7.8238e-05,             7.8238e-05,             7.8238e-05
                    176,                0.84318,                0.63376,                 1.0122,                 0.9196,                0.83966,                0.90448,                 0.7518,                0.71934,                0.50204,                0.90751,             7.8002e-05,             7.8002e-05,             7.8002e-05
                    177,                0.90553,                0.67259,                 1.0225,                0.92255,                0.84092,                0.91305,                0.74491,                0.72612,                0.50505,                0.90635,             7.7766e-05,             7.7766e-05,             7.7766e-05
                    178,                0.82058,                0.62005,                 1.0023,                0.90891,                 0.8377,                0.91128,                0.75804,                  0.716,                0.50087,                 0.9044,             7.7531e-05,             7.7531e-05,             7.7531e-05
                    179,                0.82092,                 0.6572,                 1.0298,                0.90907,                 0.8473,                0.91034,                0.74677,                0.72127,                0.49906,                0.90628,             7.7295e-05,             7.7295e-05,             7.7295e-05
                    180,                0.85011,                0.66064,                 1.0284,                 0.9123,                0.84443,                0.90812,                0.75246,                0.72217,                0.50232,                0.90527,              7.706e-05,              7.706e-05,              7.706e-05
                    181,                0.82072,                0.62235,                0.99995,                0.91861,                0.82864,                0.90704,                0.75075,                0.71477,                0.49994,                0.90323,             7.6824e-05,             7.6824e-05,             7.6824e-05
                    182,                0.88466,                0.65222,                 1.0191,                0.91407,                0.83769,                 0.9103,                0.75146,                0.71106,                0.49809,                0.90279,             7.6588e-05,             7.6588e-05,             7.6588e-05
                    183,                0.81485,                0.62816,                  1.012,                0.92012,                0.83701,                0.91118,                 0.7495,                0.72095,                0.49504,                0.90679,             7.6353e-05,             7.6353e-05,             7.6353e-05
                    184,                0.83449,                0.62685,                 1.0024,                0.91103,                0.84005,                0.90451,                0.75368,                 0.7113,                0.49692,                0.90235,             7.6117e-05,             7.6117e-05,             7.6117e-05
                    185,                0.81217,                0.62606,                0.99338,                0.91321,                0.83407,                 0.9075,                0.75126,                0.71411,                0.49601,                0.90476,             7.5882e-05,             7.5882e-05,             7.5882e-05
                    186,                0.81167,                0.60715,                0.98944,                0.92233,                0.83568,                0.90664,                0.75215,                0.72329,                0.49542,                 0.9071,             7.5646e-05,             7.5646e-05,             7.5646e-05
                    187,                0.88564,                0.66979,                 1.0188,                0.91624,                 0.8436,                0.90898,                0.75385,                0.70321,                0.49612,                0.90251,              7.541e-05,              7.541e-05,              7.541e-05
                    188,                 0.8122,                0.63101,                 1.0033,                0.91747,                0.84306,                0.91136,                0.75484,                 0.7133,                0.49701,                0.90269,             7.5175e-05,             7.5175e-05,             7.5175e-05
                    189,                0.79512,                0.60984,                 1.0139,                0.90937,                0.84234,                0.90745,                0.75101,                0.72037,                0.50265,                0.90729,             7.4939e-05,             7.4939e-05,             7.4939e-05
                    190,                0.79327,                0.61482,                 1.0083,                0.90602,                0.83996,                0.90484,                0.75307,                 0.7161,                0.49797,                0.90493,             7.4703e-05,             7.4703e-05,             7.4703e-05
                    191,                0.78827,                0.60894,                0.99795,                0.91506,                0.84456,                0.90548,                0.75914,                0.70295,                0.49358,                 0.9011,             7.4468e-05,             7.4468e-05,             7.4468e-05
                    192,                0.81018,                0.62522,                0.99904,                0.89053,                0.85702,                0.90783,                0.75415,                0.71311,                0.49949,                0.90472,             7.4232e-05,             7.4232e-05,             7.4232e-05
                    193,                0.77297,                0.60038,                0.99931,                 0.9199,                0.83929,                0.91153,                0.76346,                 0.7131,                0.49397,                0.90327,             7.3997e-05,             7.3997e-05,             7.3997e-05
                    194,                0.80984,                 0.6288,                 1.0003,                0.92063,                0.83525,                0.91091,                0.75855,                0.70191,                0.49295,                0.90062,             7.3761e-05,             7.3761e-05,             7.3761e-05
                    195,                0.83286,                 0.6141,                 1.0019,                0.92887,                0.83863,                0.91191,                0.75973,                0.69704,                0.48761,                0.89811,             7.3525e-05,             7.3525e-05,             7.3525e-05
                    196,                 0.8307,                0.62133,                 1.0026,                 0.9057,                0.84793,                 0.9147,                0.75676,                 0.7037,                0.48875,                0.90119,              7.329e-05,              7.329e-05,              7.329e-05
                    197,                0.79174,                0.61216,                 1.0014,                0.90027,                0.85589,                0.91356,                0.75871,                0.69334,                0.48421,                0.89719,             7.3054e-05,             7.3054e-05,             7.3054e-05
                    198,                0.80483,                0.62441,                 1.0025,                0.88769,                0.86321,                0.91489,                 0.7576,                0.69971,                0.48664,                0.89986,             7.2818e-05,             7.2818e-05,             7.2818e-05
                    199,                0.81608,                0.62479,                 0.9977,                0.91906,                0.84614,                0.91143,                0.75709,                0.69692,                0.48666,                0.89594,             7.2583e-05,             7.2583e-05,             7.2583e-05
                    200,                0.81654,                0.63173,                  1.025,                0.92038,                0.85245,                0.91825,                0.76303,                0.69613,                0.48607,                0.89492,             7.2347e-05,             7.2347e-05,             7.2347e-05
                    201,                0.78989,                0.61248,                  1.003,                0.92384,                0.83857,                0.91283,                0.75294,                0.69615,                0.48718,                0.89944,             7.2112e-05,             7.2112e-05,             7.2112e-05
                    202,                0.82409,                0.62447,                 1.0068,                 0.9414,                0.83592,                0.91374,                0.75068,                0.69822,                0.48747,                0.89791,             7.1876e-05,             7.1876e-05,             7.1876e-05
                    203,                 0.8039,                 0.6193,                 0.9917,                0.90654,                0.85515,                0.91184,                0.75915,                 0.6907,                0.48949,                0.89901,              7.164e-05,              7.164e-05,              7.164e-05
                    204,                0.75459,                0.58826,                0.99393,                0.90219,                0.84999,                0.91183,                0.75193,                0.69642,                0.49001,                0.89776,             7.1405e-05,             7.1405e-05,             7.1405e-05
                    205,                0.79798,                 0.6143,                 1.0019,                0.93326,                0.84026,                0.90826,                0.74881,                0.69475,                0.48666,                0.89821,             7.1169e-05,             7.1169e-05,             7.1169e-05
                    206,                 0.8207,                0.62017,                0.99661,                0.92438,                0.84535,                 0.9189,                0.76317,                0.68997,                0.48134,                0.89563,             7.0934e-05,             7.0934e-05,             7.0934e-05
                    207,                0.82901,                0.62174,                 1.0027,                0.89772,                0.85581,                 0.9101,                0.75835,                0.68927,                0.48331,                0.89721,             7.0698e-05,             7.0698e-05,             7.0698e-05
                    208,                0.74854,                0.59864,                0.99203,                0.92235,                0.84158,                0.91477,                0.75947,                0.69533,                0.48422,                0.90044,             7.0462e-05,             7.0462e-05,             7.0462e-05
                    209,                0.81862,                0.61013,                 0.9948,                0.92402,                0.83335,                0.90551,                0.75468,                0.69814,                0.48121,                0.89738,             7.0227e-05,             7.0227e-05,             7.0227e-05
                    210,                0.80665,                0.61386,                0.99472,                0.91752,                0.84124,                0.90902,                0.75636,                0.69419,                0.48438,                 0.8959,             6.9991e-05,             6.9991e-05,             6.9991e-05
                    211,                0.80027,                0.61355,                0.99313,                0.93098,                 0.8399,                0.91405,                0.75789,                0.69181,                  0.479,                0.89601,             6.9755e-05,             6.9755e-05,             6.9755e-05
                    212,                0.81081,                0.61952,                 1.0053,                0.92645,                0.84956,                0.90647,                0.76554,                0.69199,                0.49063,                0.89675,              6.952e-05,              6.952e-05,              6.952e-05
                    213,                0.80683,                0.60543,                 1.0027,                0.92577,                0.84437,                0.91064,                0.75969,                0.69395,                0.48608,                0.89998,             6.9284e-05,             6.9284e-05,             6.9284e-05
                    214,                0.81483,                0.61295,                 1.0021,                0.92243,                0.84583,                0.90966,                0.76455,                0.68404,                 0.4827,                0.89324,             6.9049e-05,             6.9049e-05,             6.9049e-05
                    215,                0.85722,                0.64289,                 1.0092,                0.93524,                0.83794,                0.90848,                0.75694,                0.69041,                0.48583,                0.89745,             6.8813e-05,             6.8813e-05,             6.8813e-05
                    216,                0.82026,                0.63344,                0.99142,                0.93748,                0.83978,                 0.9073,                0.75895,                0.68738,                0.48772,                0.89531,             6.8577e-05,             6.8577e-05,             6.8577e-05
                    217,                 0.7759,                0.60123,                0.99543,                 0.9113,                0.85463,                0.91351,                0.75727,                0.68696,                0.48626,                0.89307,             6.8342e-05,             6.8342e-05,             6.8342e-05
                    218,                0.81578,                0.62966,                0.98351,                 0.9194,                0.85001,                0.90942,                 0.7585,                0.68477,                0.48679,                0.89422,             6.8106e-05,             6.8106e-05,             6.8106e-05
                    219,                0.77147,                0.59834,                 1.0009,                0.91853,                0.84525,                0.91121,                0.76458,                0.68075,                0.48777,                0.89003,              6.787e-05,              6.787e-05,              6.787e-05
                    220,                0.81801,                0.61039,                 0.9925,                0.90791,                0.85663,                0.91618,                0.76169,                0.67776,                0.48191,                0.89123,             6.7635e-05,             6.7635e-05,             6.7635e-05
                    221,                0.76758,                 0.5803,                 0.9818,                0.91846,                0.85615,                0.91461,                0.76244,                0.67709,                0.47993,                0.88998,             6.7399e-05,             6.7399e-05,             6.7399e-05
                    222,                0.81728,                0.61862,                0.98722,                0.92797,                0.83699,                0.91181,                 0.7612,                0.67713,                0.47862,                0.89197,             6.7164e-05,             6.7164e-05,             6.7164e-05
                    223,                0.79167,                0.59818,                0.99105,                0.89065,                0.86252,                0.91463,                0.75744,                0.67725,                0.47707,                0.89131,             6.6928e-05,             6.6928e-05,             6.6928e-05
                    224,                 0.7838,                0.60177,                0.98726,                0.93653,                0.83674,                0.91338,                0.76347,                0.68318,                0.46929,                 0.8954,             6.6692e-05,             6.6692e-05,             6.6692e-05
                    225,                0.79017,                 0.6079,                0.99233,                0.91733,                0.83769,                0.91475,                0.76048,                0.67104,                 0.4715,                 0.8874,             6.6457e-05,             6.6457e-05,             6.6457e-05
                    226,                0.78203,                0.61294,                 0.9925,                0.92577,                0.84233,                0.91374,                0.76514,                0.67724,                0.47415,                0.89063,             6.6221e-05,             6.6221e-05,             6.6221e-05
                    227,                0.80632,                0.59327,                0.99683,                0.93476,                0.82858,                0.90908,                0.76086,                 0.6647,                0.47683,                0.88688,             6.5986e-05,             6.5986e-05,             6.5986e-05
                    228,                0.79257,                0.63073,                 1.0058,                 0.9195,                0.83692,                0.91248,                0.76741,                0.67604,                0.47634,                0.89139,              6.575e-05,              6.575e-05,              6.575e-05
                    229,                0.81971,                0.61466,                 1.0078,                0.92905,                0.84785,                0.91373,                0.76091,                0.67458,                0.47821,                0.88907,             6.5514e-05,             6.5514e-05,             6.5514e-05
                    230,                0.74291,                 0.5826,                0.97063,                0.92494,                0.84195,                0.91543,                0.76276,                0.68323,                0.47761,                0.89291,             6.5279e-05,             6.5279e-05,             6.5279e-05
                    231,                0.80518,                0.61652,                 1.0042,                0.92568,                 0.8492,                0.91273,                0.76358,                0.68906,                0.48204,                0.89553,             6.5043e-05,             6.5043e-05,             6.5043e-05
                    232,                0.81784,                0.61608,                 1.0056,                0.93259,                0.84464,                 0.9133,                0.76674,                0.66975,                0.47572,                0.88984,             6.4807e-05,             6.4807e-05,             6.4807e-05
                    233,                0.82352,                0.60761,                  0.996,                0.93179,                 0.8502,                0.91413,                0.76245,                0.67074,                0.46958,                0.88644,             6.4572e-05,             6.4572e-05,             6.4572e-05
                    234,                0.78407,                0.59346,                0.99451,                0.93148,                0.85523,                0.91761,                 0.7674,                0.66405,                0.47056,                0.88923,             6.4336e-05,             6.4336e-05,             6.4336e-05
                    235,                0.72845,                0.56709,                0.97275,                0.91459,                0.84898,                0.91048,                0.76579,                0.66784,                0.47677,                0.88889,             6.4101e-05,             6.4101e-05,             6.4101e-05
                    236,                0.76372,                0.58131,                0.97745,                0.91375,                0.84842,                0.91421,                0.76914,                0.66404,                0.47498,                0.88542,             6.3865e-05,             6.3865e-05,             6.3865e-05
                    237,                0.76184,                0.57625,                0.98188,                0.91067,                0.85966,                0.91632,                 0.7667,                0.66971,                0.46925,                0.88799,             6.3629e-05,             6.3629e-05,             6.3629e-05
                    238,                0.79366,                0.63151,                0.99206,                0.92358,                0.86041,                0.91955,                0.76744,                0.66371,                0.47371,                0.88522,             6.3394e-05,             6.3394e-05,             6.3394e-05
                    239,                0.75142,                  0.585,                0.98153,                0.91081,                 0.8556,                0.91154,                0.76641,                0.65996,                0.47436,                0.88391,             6.3158e-05,             6.3158e-05,             6.3158e-05
                    240,                0.78666,                0.59015,                0.99726,                0.91281,                0.86571,                0.91709,                0.76867,                0.66168,                0.47163,                0.88561,             6.2922e-05,             6.2922e-05,             6.2922e-05
                    241,                0.73415,                0.56786,                0.98573,                0.93173,                 0.8669,                0.92257,                0.76611,                0.66951,                0.47531,                0.88838,             6.2687e-05,             6.2687e-05,             6.2687e-05
                    242,                0.79012,                0.60162,                0.97488,                0.90566,                0.87116,                0.91844,                 0.7664,                0.66862,                0.47088,                0.88549,             6.2451e-05,             6.2451e-05,             6.2451e-05
                    243,                0.78499,                0.59504,                0.97174,                0.93624,                0.84926,                0.92425,                0.76944,                0.66679,                0.47431,                0.88781,             6.2216e-05,             6.2216e-05,             6.2216e-05
                    244,                0.72277,                0.56433,                0.98599,                0.93742,                0.84504,                0.91725,                 0.7718,                0.66698,                0.47045,                0.88557,              6.198e-05,              6.198e-05,              6.198e-05
                    245,                0.78107,                0.59368,                0.99635,                0.92404,                0.86151,                0.91834,                0.77157,                0.66258,                0.47107,                0.88366,             6.1744e-05,             6.1744e-05,             6.1744e-05
                    246,                0.75688,                0.59032,                0.99201,                0.93508,                0.84303,                0.92003,                0.77429,                0.66927,                0.46693,                0.88605,             6.1509e-05,             6.1509e-05,             6.1509e-05
                    247,                0.75486,                 0.5781,                0.98435,                0.93776,                0.84168,                0.91909,                0.77123,                0.66825,                0.47305,                0.88811,             6.1273e-05,             6.1273e-05,             6.1273e-05
                    248,                 0.7419,                0.57991,                0.97428,                0.90425,                0.86492,                0.91662,                0.76789,                0.66105,                0.47087,                 0.8853,             6.1037e-05,             6.1037e-05,             6.1037e-05
                    249,                0.80316,                0.59864,                0.98849,                 0.9149,                0.85358,                0.91378,                0.77315,                0.65876,                0.46507,                0.88276,             6.0802e-05,             6.0802e-05,             6.0802e-05
                    250,                0.76263,                0.59907,                0.98311,                0.92996,                0.84256,                0.91328,                0.77242,                0.66316,                0.46628,                 0.8847,             6.0566e-05,             6.0566e-05,             6.0566e-05
                    251,                0.77419,                0.58804,                0.97826,                0.93085,                0.83704,                 0.9136,                0.77073,                 0.6563,                0.47029,                0.88273,             6.0331e-05,             6.0331e-05,             6.0331e-05
                    252,                0.78924,                0.59923,                0.99091,                0.92335,                0.85907,                0.91635,                0.76586,                0.66247,                0.47255,                 0.8833,             6.0095e-05,             6.0095e-05,             6.0095e-05
                    253,                0.75203,                0.56637,                0.97703,                0.92931,                0.85367,                0.91471,                0.76779,                0.65397,                 0.4686,                0.88161,             5.9859e-05,             5.9859e-05,             5.9859e-05
                    254,                0.78796,                0.60924,                0.98449,                 0.9212,                0.84769,                 0.9154,                0.76803,                0.66162,                0.47243,                0.88227,             5.9624e-05,             5.9624e-05,             5.9624e-05
                    255,                0.76585,                  0.589,                0.98514,                0.92303,                0.85303,                0.91691,                0.77433,                0.65769,                0.46389,                0.88292,             5.9388e-05,             5.9388e-05,             5.9388e-05
                    256,                 0.7354,                0.56445,                0.97303,                0.94193,                0.83841,                0.91239,                0.76921,                0.65973,                0.46793,                0.88054,             5.9153e-05,             5.9153e-05,             5.9153e-05
                    257,                0.72567,                0.55305,                0.96005,                0.94102,                0.83672,                0.91682,                 0.7661,                 0.6609,                 0.4626,                0.88282,             5.8917e-05,             5.8917e-05,             5.8917e-05
                    258,                0.78258,                0.60221,                0.99354,                0.92241,                0.83309,                0.90923,                0.77251,                0.65593,                0.45998,                0.88111,             5.8681e-05,             5.8681e-05,             5.8681e-05
                    259,                0.76375,                0.59571,                 0.9883,                 0.9414,                0.84723,                  0.915,                0.77245,                0.65205,                0.46244,                0.87996,             5.8446e-05,             5.8446e-05,             5.8446e-05
                    260,                0.77118,                0.57687,                0.96634,                0.94012,                0.84936,                0.91927,                0.77267,                0.64616,                0.46425,                0.87991,              5.821e-05,              5.821e-05,              5.821e-05
                    261,                0.78933,                0.58636,                0.97677,                0.93651,                0.84994,                0.91952,                0.77501,                 0.6458,                0.46277,                0.87852,             5.7974e-05,             5.7974e-05,             5.7974e-05
                    262,                0.76273,                0.57111,                 0.9796,                0.93136,                0.85756,                0.91879,                 0.7708,                0.64364,                 0.4648,                0.87882,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    263,                0.75231,                0.56122,                0.97238,                0.92955,                0.85508,                0.91821,                0.77071,                  0.646,                0.46319,                0.87917,             5.7503e-05,             5.7503e-05,             5.7503e-05
                    264,                0.71834,                0.55146,                0.96748,                0.93291,                0.85392,                0.91457,                0.76934,                0.64805,                0.46279,                0.87957,             5.7268e-05,             5.7268e-05,             5.7268e-05
                    265,                0.75656,                0.58634,                0.98876,                0.92736,                0.85754,                0.91796,                0.77408,                0.64735,                0.46317,                0.87867,             5.7032e-05,             5.7032e-05,             5.7032e-05
                    266,                0.73116,                0.57626,                0.96466,                0.91617,                0.84665,                0.91707,                0.77902,                0.64884,                0.46266,                0.88074,             5.6796e-05,             5.6796e-05,             5.6796e-05
                    267,                0.79356,                0.59819,                0.99289,                0.91426,                0.86198,                0.91756,                0.77594,                0.65382,                0.45714,                0.87836,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    268,                0.80359,                 0.6047,                 0.9865,                0.92769,                0.85413,                0.91778,                 0.7786,                0.64334,                0.46005,                0.87732,             5.6325e-05,             5.6325e-05,             5.6325e-05
                    269,                 0.7549,                0.57307,                0.96909,                0.92209,                0.85968,                0.91946,                0.76763,                0.65414,                0.46738,                0.88075,             5.6089e-05,             5.6089e-05,             5.6089e-05
                    270,                0.75647,                0.57088,                0.98367,                0.92222,                0.86529,                0.92224,                0.77712,                0.65307,                0.46392,                0.88137,             5.5854e-05,             5.5854e-05,             5.5854e-05
                    271,                0.76349,                0.57565,                0.97503,                0.89238,                0.86962,                0.91857,                0.77561,                0.64519,                0.46076,                0.87896,             5.5618e-05,             5.5618e-05,             5.5618e-05
                    272,                0.74008,                0.55702,                 0.9731,                0.92545,                0.85129,                0.91889,                0.77758,                0.65011,                0.46042,                0.87914,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    273,                 0.7501,                0.58131,                0.98012,                0.93794,                0.84969,                0.92103,                0.77535,                0.63939,                0.45255,                0.87679,             5.5147e-05,             5.5147e-05,             5.5147e-05
                    274,                0.71634,                0.55496,                0.96585,                0.91157,                0.86057,                0.92139,                0.77276,                0.64688,                0.45593,                0.87685,             5.4911e-05,             5.4911e-05,             5.4911e-05
                    275,                0.74384,                0.56981,                0.98767,                0.92884,                0.85306,                0.92305,                0.77809,                0.63404,                0.45244,                0.87442,             5.4676e-05,             5.4676e-05,             5.4676e-05
                    276,                0.75465,                0.57775,                0.97456,                0.92651,                0.85215,                0.92081,                0.77622,                0.64426,                 0.4561,                0.87642,              5.444e-05,              5.444e-05,              5.444e-05
                    277,                0.74779,                  0.574,                  0.959,                0.93755,                0.84823,                0.92405,                0.77368,                0.65153,                0.45554,                0.87807,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    278,                0.72379,                0.55497,                0.97389,                0.92403,                0.86582,                0.92205,                0.77184,                0.65349,                0.46015,                0.87847,             5.3969e-05,             5.3969e-05,             5.3969e-05
                    279,                0.70323,                0.54491,                0.96226,                0.93268,                0.85118,                0.92176,                 0.7679,                 0.6494,                0.46016,                0.87781,             5.3733e-05,             5.3733e-05,             5.3733e-05
                    280,                0.75072,                0.56643,                 0.9743,                0.93025,                 0.8529,                 0.9227,                0.77173,                0.63967,                0.45672,                0.87533,             5.3498e-05,             5.3498e-05,             5.3498e-05
                    281,                0.75141,                0.57922,                0.98193,                0.90355,                0.86779,                0.92108,                0.77477,                0.63929,                0.46062,                0.87761,             5.3262e-05,             5.3262e-05,             5.3262e-05
                    282,                0.76387,                0.57046,                0.98236,                0.91891,                0.86049,                0.92291,                0.77568,                0.64479,                0.45906,                0.87714,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    283,                0.78177,                0.58499,                0.97774,                0.90951,                0.86753,                0.91989,                0.77252,                0.64353,                0.45323,                0.87623,             5.2791e-05,             5.2791e-05,             5.2791e-05
                    284,                0.75512,                0.59412,                0.99442,                0.93338,                0.85406,                0.92254,                0.77808,                0.63806,                0.45809,                0.87465,             5.2555e-05,             5.2555e-05,             5.2555e-05
                    285,                0.74145,                 0.5541,                0.96244,                0.93336,                0.85277,                0.91992,                0.77688,                0.63336,                0.45255,                0.87437,              5.232e-05,              5.232e-05,              5.232e-05
                    286,                0.77016,                0.57899,                0.98665,                0.93665,                0.84425,                0.91797,                0.77504,                0.64078,                0.45276,                0.87341,             5.2084e-05,             5.2084e-05,             5.2084e-05
                    287,                0.74021,                0.56128,                0.97263,                0.93506,                0.85243,                0.92137,                0.78047,                0.63593,                0.45393,                0.87417,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    288,                0.75777,                0.58108,                0.97574,                0.94488,                0.84472,                0.91761,                 0.7801,                0.63367,                0.44929,                0.87136,             5.1613e-05,             5.1613e-05,             5.1613e-05
                    289,                 0.7796,                 0.5944,                 0.9838,                0.93784,                0.84885,                0.91632,                0.78075,                0.63073,                0.44995,                 0.8713,             5.1377e-05,             5.1377e-05,             5.1377e-05
                    290,                0.73575,                0.56933,                0.98153,                0.93214,                  0.849,                0.91853,                0.77824,                0.63462,                0.45149,                0.87381,             5.1141e-05,             5.1141e-05,             5.1141e-05
                    291,                0.76773,                0.55593,                0.97611,                0.92594,                 0.8518,                0.91735,                0.78358,                0.63196,                0.45205,                0.87228,             5.0906e-05,             5.0906e-05,             5.0906e-05
                    292,                0.72678,                0.55146,                0.97423,                0.92213,                   0.86,                0.92129,                0.78274,                  0.633,                0.45029,                0.87154,              5.067e-05,              5.067e-05,              5.067e-05
                    293,                0.72155,                0.55594,                 0.9567,                0.89013,                0.87056,                 0.9203,                0.78564,                0.62171,                0.44333,                 0.8702,             5.0435e-05,             5.0435e-05,             5.0435e-05
                    294,                0.73909,                0.55757,                 0.9749,                0.93402,                0.84293,                0.91626,                0.78183,                0.62894,                0.44367,                0.86976,             5.0199e-05,             5.0199e-05,             5.0199e-05
                    295,                0.73369,                0.55842,                0.96713,                 0.9193,                0.85633,                0.92123,                0.78151,                0.63237,                0.44085,                0.87052,             4.9963e-05,             4.9963e-05,             4.9963e-05
                    296,                0.73289,                0.56586,                0.98346,                0.92859,                0.84569,                0.92148,                0.78193,                0.62667,                0.44307,                0.86908,             4.9728e-05,             4.9728e-05,             4.9728e-05
