                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.0083,                0.93848,                 1.1322,                0.86466,                 0.7404,                0.82041,                0.65342,                0.91177,                0.71859,                 1.0256,             8.5071e-05,             8.5071e-05,             8.5071e-05
                    147,                 1.0127,                0.95489,                 1.1321,                0.79332,                0.78114,                0.82157,                0.64916,                0.90278,                0.69973,                 1.0245,             8.4835e-05,             8.4835e-05,             8.4835e-05
                    148,                 1.0086,                0.92959,                 1.1351,                0.85539,                0.75762,                0.82813,                0.65209,                0.90867,                0.70492,                 1.0264,             8.4599e-05,             8.4599e-05,             8.4599e-05
                    149,                 1.0886,                0.97864,                 1.1276,                0.85103,                0.74438,                0.83681,                0.65875,                0.91468,                0.69396,                 1.0305,             8.4364e-05,             8.4364e-05,             8.4364e-05
                    150,                 1.0194,                 0.9443,                 1.1162,                 0.8109,                0.77028,                0.83495,                0.65389,                0.92551,                0.71222,                 1.0358,             8.4128e-05,             8.4128e-05,             8.4128e-05
                    151,                 1.0136,                0.93451,                 1.1131,                 0.8132,                0.76178,                0.82701,                0.64598,                0.91179,                0.70776,                 1.0199,             8.3893e-05,             8.3893e-05,             8.3893e-05
                    152,                 1.0414,                0.94519,                 1.1159,                0.85636,                 0.7474,                0.82647,                 0.6558,                0.91607,                 0.7192,                 1.0302,             8.3657e-05,             8.3657e-05,             8.3657e-05
                    153,                0.98166,                0.92648,                 1.1071,                0.80546,                 0.7949,                0.83313,                0.65339,                0.89805,                0.69341,                 1.0255,             8.3421e-05,             8.3421e-05,             8.3421e-05
                    154,                 1.0314,                0.92196,                 1.1373,                0.77982,                0.78496,                0.83658,                0.66102,                0.88457,                0.70006,                 1.0191,             8.3186e-05,             8.3186e-05,             8.3186e-05
                    155,                 1.0819,                 0.9792,                 1.1303,                0.80947,                0.77213,                0.83808,                0.65057,                 0.9017,                0.70224,                 1.0264,              8.295e-05,              8.295e-05,              8.295e-05
                    156,                0.99642,                0.92804,                 1.1277,                0.85882,                0.74434,                0.83451,                0.65365,                0.91322,                0.70926,                 1.0262,             8.2715e-05,             8.2715e-05,             8.2715e-05
                    157,                0.99272,                0.90578,                 1.1159,                0.86492,                0.73563,                0.82946,                0.64827,                0.89618,                0.70555,                 1.0241,             8.2479e-05,             8.2479e-05,             8.2479e-05
                    158,                 1.0523,                0.96183,                 1.1444,                0.81702,                0.76935,                0.83845,                0.67011,                0.89836,                0.69575,                 1.0177,             8.2243e-05,             8.2243e-05,             8.2243e-05
                    159,                 1.0096,                0.90662,                 1.1187,                0.85384,                0.75444,                0.83846,                0.66797,                0.89862,                 0.6941,                 1.0221,             8.2008e-05,             8.2008e-05,             8.2008e-05
                    160,                 1.0085,                0.93134,                 1.1181,                0.82812,                0.77262,                0.83675,                0.66193,                0.87193,                0.68478,                 1.0125,             8.1772e-05,             8.1772e-05,             8.1772e-05
                    161,                 0.9518,                0.92302,                 1.1054,                0.80653,                0.77525,                0.83593,                 0.6555,                0.89016,                0.69089,                 1.0186,             8.1536e-05,             8.1536e-05,             8.1536e-05
                    162,                0.95709,                 0.8551,                  1.105,                0.87011,                0.74363,                0.83689,                0.65202,                0.88851,                0.69024,                 1.0217,             8.1301e-05,             8.1301e-05,             8.1301e-05
                    163,                0.92209,                0.87459,                 1.1043,                0.85544,                0.73963,                0.83492,                0.65702,                0.88442,                0.68352,                 1.0242,             8.1065e-05,             8.1065e-05,             8.1065e-05
                    164,                0.93369,                0.88821,                 1.1176,                0.85841,                0.77026,                0.84075,                0.66585,                0.90608,                 0.6858,                 1.0233,              8.083e-05,              8.083e-05,              8.083e-05
                    165,                0.99129,                0.87235,                 1.1231,                0.78032,                0.79426,                0.83444,                0.65566,                0.89288,                0.68394,                 1.0223,             8.0594e-05,             8.0594e-05,             8.0594e-05
                    166,                0.96349,                0.86912,                 1.1034,                 0.7991,                0.79942,                0.84726,                0.67094,                0.88093,                0.67383,                 1.0186,             8.0358e-05,             8.0358e-05,             8.0358e-05
                    167,                 1.0078,                0.91875,                 1.1158,                0.82118,                0.78476,                0.84858,                0.66651,                0.88635,                0.67611,                 1.0205,             8.0123e-05,             8.0123e-05,             8.0123e-05
                    168,                0.99738,                 0.9394,                 1.1396,                0.77951,                0.78309,                0.84216,                0.66048,                0.88652,                0.66916,                 1.0198,             7.9887e-05,             7.9887e-05,             7.9887e-05
                    169,                   0.97,                0.89608,                 1.1059,                0.79532,                0.82097,                0.84942,                0.67371,                0.87356,                0.66851,                 1.0133,             7.9651e-05,             7.9651e-05,             7.9651e-05
                    170,                0.99496,                0.90771,                 1.1283,                0.81853,                0.78901,                 0.8439,                0.65727,                0.88962,                0.68367,                 1.0145,             7.9416e-05,             7.9416e-05,             7.9416e-05
                    171,                 0.9829,                0.87074,                 1.0874,                0.84765,                 0.7672,                0.84719,                0.66465,                 0.8863,                0.66324,                 1.0153,              7.918e-05,              7.918e-05,              7.918e-05
                    172,                0.96716,                0.87752,                 1.1119,                0.88937,                0.75621,                0.84266,                0.66444,                0.88406,                0.66514,                 1.0109,             7.8945e-05,             7.8945e-05,             7.8945e-05
                    173,                0.99596,                 0.8996,                 1.1038,                0.87254,                  0.758,                0.85436,                0.67692,                0.87517,                0.66044,                 1.0104,             7.8709e-05,             7.8709e-05,             7.8709e-05
                    174,                0.94862,                0.86292,                 1.1033,                0.87376,                0.76611,                0.84532,                0.66907,                0.87818,                0.66717,                  1.013,             7.8473e-05,             7.8473e-05,             7.8473e-05
                    175,                0.99318,                 0.9259,                 1.1152,                 0.8647,                0.77514,                0.85391,                0.67935,                0.86659,                0.66875,                 1.0046,             7.8238e-05,             7.8238e-05,             7.8238e-05
                    176,                0.98767,                0.88493,                 1.1174,                0.82208,                0.80012,                0.84879,                0.67718,                0.87672,                0.67003,                 1.0117,             7.8002e-05,             7.8002e-05,             7.8002e-05
                    177,                 1.0274,                0.89794,                 1.1018,                0.86489,                0.77112,                0.84575,                0.67402,                 0.8804,                0.66494,                 1.0145,             7.7766e-05,             7.7766e-05,             7.7766e-05
                    178,                0.97022,                0.86344,                 1.1005,                 0.8359,                0.78282,                 0.8472,                0.66815,                0.89035,                0.67194,                 1.0154,             7.7531e-05,             7.7531e-05,             7.7531e-05
                    179,                0.97007,                0.89695,                 1.1269,                0.81793,                0.80178,                0.85308,                0.68086,                0.85955,                0.66032,                 1.0021,             7.7295e-05,             7.7295e-05,             7.7295e-05
                    180,                0.99122,                0.90173,                 1.1212,                0.82455,                0.80154,                0.85142,                0.68005,                0.86983,                0.66068,                 1.0082,              7.706e-05,              7.706e-05,              7.706e-05
                    181,                0.95346,                0.84197,                 1.0935,                0.82847,                0.78529,                0.85425,                0.67856,                0.87148,                0.64686,                 1.0078,             7.6824e-05,             7.6824e-05,             7.6824e-05
                    182,                 1.0253,                0.88446,                 1.1204,                0.90479,                 0.7516,                 0.8558,                 0.6783,                0.87061,                0.66555,                 1.0055,             7.6588e-05,             7.6588e-05,             7.6588e-05
                    183,                0.97813,                0.87014,                 1.1174,                0.89941,                0.75536,                0.84365,                 0.6737,                0.85602,                0.64452,                 1.0044,             7.6353e-05,             7.6353e-05,             7.6353e-05
                    184,                0.98542,                0.86754,                 1.1065,                0.91992,                0.73815,                0.85227,                0.68275,                0.86923,                0.65151,                 1.0046,             7.6117e-05,             7.6117e-05,             7.6117e-05
                    185,                 0.9484,                  0.861,                 1.0858,                0.86541,                0.77224,                0.85313,                 0.6752,                0.85351,                0.64893,                0.99947,             7.5882e-05,             7.5882e-05,             7.5882e-05
                    186,                0.93601,                0.84741,                 1.0796,                0.83431,                0.78113,                0.84595,                0.68158,                0.84629,                0.64808,                0.99632,             7.5646e-05,             7.5646e-05,             7.5646e-05
                    187,                 1.0243,                0.89576,                 1.1086,                 0.8512,                0.78554,                0.85765,                 0.6863,                0.86199,                0.63884,                 1.0007,              7.541e-05,              7.541e-05,              7.541e-05
                    188,                0.96956,                0.87594,                 1.1058,                0.83846,                0.80089,                0.86108,                 0.6895,                0.84528,                 0.6397,                0.99137,             7.5175e-05,             7.5175e-05,             7.5175e-05
                    189,                0.92635,                0.83422,                 1.1016,                0.86075,                0.78208,                 0.8521,                0.67791,                0.86027,                0.64795,                 1.0013,             7.4939e-05,             7.4939e-05,             7.4939e-05
                    190,                0.92598,                0.85512,                 1.0972,                0.81613,                0.81609,                0.85987,                0.68798,                0.84106,                0.64289,                  0.983,             7.4703e-05,             7.4703e-05,             7.4703e-05
                    191,                0.93448,                0.84504,                 1.0975,                0.89016,                0.75479,                0.85814,                0.67367,                0.85653,                0.64119,                0.99809,             7.4468e-05,             7.4468e-05,             7.4468e-05
                    192,                0.95544,                0.85013,                 1.0889,                0.83967,                0.80289,                0.86135,                0.68501,                0.85671,                0.64995,                0.99374,             7.4232e-05,             7.4232e-05,             7.4232e-05
                    193,                0.92502,                0.83727,                 1.1065,                0.84131,                0.80365,                0.86302,                0.69261,                0.82739,                0.63585,                0.98951,             7.3997e-05,             7.3997e-05,             7.3997e-05
                    194,                0.96081,                0.87518,                 1.0921,                 0.8931,                0.77817,                0.85896,                0.69547,                0.83792,                0.63318,                0.99253,             7.3761e-05,             7.3761e-05,             7.3761e-05
                    195,                0.97762,                0.84968,                 1.0957,                0.85166,                0.79503,                0.85969,                0.68992,                0.84638,                0.63858,                0.99062,             7.3525e-05,             7.3525e-05,             7.3525e-05
                    196,                0.96794,                0.84075,                 1.0863,                0.88365,                0.78006,                0.85934,                0.68722,                0.83453,                0.61833,                0.98903,              7.329e-05,              7.329e-05,              7.329e-05
                    197,                0.91969,                0.82398,                 1.0873,                0.87518,                0.78338,                0.86003,                 0.6932,                0.84743,                0.63293,                0.99431,             7.3054e-05,             7.3054e-05,             7.3054e-05
                    198,                0.94041,                0.87276,                  1.103,                 0.8865,                 0.7829,                0.85854,                0.69265,                0.84133,                0.62634,                0.99023,             7.2818e-05,             7.2818e-05,             7.2818e-05
                    199,                0.93781,                0.84439,                 1.0884,                0.82985,                0.80312,                0.85611,                 0.6954,                0.83971,                0.62594,                0.99325,             7.2583e-05,             7.2583e-05,             7.2583e-05
                    200,                 0.9741,                0.89318,                 1.1277,                0.86299,                0.80234,                0.85621,                0.68934,                0.84083,                0.63472,                0.99318,             7.2347e-05,             7.2347e-05,             7.2347e-05
                    201,                0.95054,                 0.8556,                 1.1126,                0.89188,                0.78641,                0.85865,                0.71195,                0.82533,                0.63645,                0.98696,             7.2112e-05,             7.2112e-05,             7.2112e-05
                    202,                0.97083,                0.88434,                 1.1013,                0.85721,                0.79704,                0.86315,                0.69882,                 0.8303,                0.62202,                0.98671,             7.1876e-05,             7.1876e-05,             7.1876e-05
                    203,                0.96039,                0.84151,                 1.0877,                0.85097,                0.81599,                0.86709,                 0.6983,                0.82494,                0.61975,                0.98545,              7.164e-05,              7.164e-05,              7.164e-05
                    204,                0.89671,                0.79613,                 1.0856,                0.89087,                0.78004,                 0.8642,                0.70262,                0.82009,                0.61783,                 0.9876,             7.1405e-05,             7.1405e-05,             7.1405e-05
                    205,                0.92226,                0.80748,                 1.0899,                0.82981,                0.81839,                0.85942,                0.68909,                0.83835,                 0.6196,                0.98554,             7.1169e-05,             7.1169e-05,             7.1169e-05
                    206,                 0.9607,                0.83872,                 1.0881,                 0.8352,                0.81728,                0.86445,                0.69311,                0.81801,                0.61869,                0.98158,             7.0934e-05,             7.0934e-05,             7.0934e-05
                    207,                0.95146,                0.86055,                  1.087,                0.86563,                0.80238,                 0.8715,                0.70385,                 0.8376,                0.62029,                0.98715,             7.0698e-05,             7.0698e-05,             7.0698e-05
                    208,                0.90022,                0.84121,                 1.0878,                0.85695,                 0.8027,                0.86249,                0.69001,                0.83475,                0.61809,                0.98604,             7.0462e-05,             7.0462e-05,             7.0462e-05
                    209,                0.97674,                0.86619,                 1.0879,                0.85527,                0.80201,                 0.8645,                0.69688,                0.83619,                0.61785,                0.98676,             7.0227e-05,             7.0227e-05,             7.0227e-05
                    210,                0.93455,                0.82557,                 1.0756,                 0.8702,                0.79737,                0.86814,                 0.6986,                0.82355,                0.60896,                0.98206,             6.9991e-05,             6.9991e-05,             6.9991e-05
                    211,                 0.9315,                0.81815,                 1.0818,                0.85335,                0.80408,                0.86288,                0.69072,                0.83704,                0.62525,                  0.988,             6.9755e-05,             6.9755e-05,             6.9755e-05
                    212,                0.95109,                0.84581,                 1.1065,                0.87371,                 0.7949,                0.86137,                0.70422,                0.82382,                0.61865,                0.98162,              6.952e-05,              6.952e-05,              6.952e-05
                    213,                0.94269,                0.82716,                 1.0897,                0.89955,                0.78293,                0.87549,                 0.7017,                0.82092,                0.61609,                0.98488,             6.9284e-05,             6.9284e-05,             6.9284e-05
                    214,                0.94249,                0.82181,                 1.0821,                0.89994,                0.77711,                0.86697,                0.70175,                0.81824,                0.60855,                0.97404,             6.9049e-05,             6.9049e-05,             6.9049e-05
                    215,                0.99004,                0.83915,                 1.0906,                0.87293,                0.81685,                0.86675,                0.70064,                0.81069,                0.61306,                0.97402,             6.8813e-05,             6.8813e-05,             6.8813e-05
                    216,                0.97068,                0.83293,                 1.0885,                0.87722,                0.80082,                0.87418,                0.69787,                0.81598,                0.60744,                0.97599,             6.8577e-05,             6.8577e-05,             6.8577e-05
                    217,                0.91015,                0.85508,                 1.0808,                0.88618,                0.80028,                 0.8719,                 0.7038,                 0.8174,                0.60485,                0.98167,             6.8342e-05,             6.8342e-05,             6.8342e-05
                    218,                0.94244,                0.84624,                 1.0653,                0.85097,                0.80191,                0.85892,                0.69939,                0.81893,                0.61924,                0.98001,             6.8106e-05,             6.8106e-05,             6.8106e-05
                    219,                0.90141,                 0.8281,                  1.092,                0.85812,                0.80203,                0.87178,                0.71122,                0.81707,                0.61366,                0.98046,              6.787e-05,              6.787e-05,              6.787e-05
                    220,                0.95311,                0.82522,                 1.0766,                0.91805,                0.77096,                0.87259,                0.70275,                0.80429,                 0.6069,                0.97208,             6.7635e-05,             6.7635e-05,             6.7635e-05
                    221,                0.91811,                0.78272,                 1.0715,                0.85551,                0.82765,                0.87249,                0.71259,                0.80001,                0.60629,                0.97407,             6.7399e-05,             6.7399e-05,             6.7399e-05
                    222,                0.94764,                0.85411,                 1.0841,                0.90681,                0.78572,                0.86857,                0.70767,                 0.8149,                0.60181,                 0.9795,             6.7164e-05,             6.7164e-05,             6.7164e-05
                    223,                0.91756,                0.80112,                 1.0795,                0.90316,                0.80726,                0.87176,                0.71191,                0.81386,                 0.6085,                0.97963,             6.6928e-05,             6.6928e-05,             6.6928e-05
                    224,                0.92551,                0.79689,                 1.0699,                0.85384,                0.83027,                 0.8752,                0.71372,                0.80665,                0.60841,                0.97431,             6.6692e-05,             6.6692e-05,             6.6692e-05
                    225,                0.92787,                0.82245,                 1.0831,                0.86632,                0.81691,                0.86933,                0.70823,                0.81121,                0.61233,                0.97612,             6.6457e-05,             6.6457e-05,             6.6457e-05
                    226,                0.93742,                0.81937,                 1.0971,                0.86864,                0.82018,                 0.8711,                0.70499,                 0.8102,                0.61276,                0.97844,             6.6221e-05,             6.6221e-05,             6.6221e-05
                    227,                0.92556,                0.80144,                 1.0741,                 0.8539,                0.81324,                0.86904,                0.70599,                0.81728,                0.60625,                0.97892,             6.5986e-05,             6.5986e-05,             6.5986e-05
                    228,                0.91315,                0.82419,                 1.0876,                 0.9021,                0.77025,                0.85963,                 0.7035,                0.80897,                0.61032,                  0.975,              6.575e-05,              6.575e-05,              6.575e-05
                    229,                0.96236,                0.81278,                 1.0927,                0.84056,                0.81398,                0.86803,                0.70235,                0.80193,                0.61057,                0.97526,             6.5514e-05,             6.5514e-05,             6.5514e-05
                    230,                0.89254,                0.80825,                 1.0575,                0.84628,                0.81136,                0.86956,                0.70616,                0.81063,                0.60887,                0.97689,             6.5279e-05,             6.5279e-05,             6.5279e-05
                    231,                0.93319,                0.81816,                 1.0852,                0.83048,                0.82015,                0.86608,                0.70344,                0.81465,                0.61416,                0.97503,             6.5043e-05,             6.5043e-05,             6.5043e-05
                    232,                0.95803,                0.84502,                 1.1021,                0.90738,                0.79268,                0.87464,                0.70953,                0.81906,                0.60907,                0.97648,             6.4807e-05,             6.4807e-05,             6.4807e-05
                    233,                0.96388,                0.81865,                  1.088,                0.88561,                0.79192,                0.87031,                0.69768,                0.82225,                 0.6061,                 0.9818,             6.4572e-05,             6.4572e-05,             6.4572e-05
                    234,                 0.9043,                0.79606,                  1.075,                0.92486,                0.77426,                0.87587,                0.71287,                0.79553,                0.59979,                0.97034,             6.4336e-05,             6.4336e-05,             6.4336e-05
                    235,                0.86904,                0.76154,                 1.0563,                0.90495,                0.78801,                0.86872,                0.71338,                0.80558,                0.59372,                0.97306,             6.4101e-05,             6.4101e-05,             6.4101e-05
                    236,                0.88824,                   0.76,                 1.0548,                0.87641,                0.80077,                0.87526,                0.71073,                 0.7949,                0.59163,                0.96714,             6.3865e-05,             6.3865e-05,             6.3865e-05
                    237,                0.89928,                0.78447,                 1.0667,                0.81923,                0.83869,                0.87431,                0.70922,                0.79209,                0.58289,                0.96767,             6.3629e-05,             6.3629e-05,             6.3629e-05
                    238,                0.93009,                0.86139,                 1.0789,                0.82672,                0.82803,                0.87492,                0.71096,                0.80475,                0.59296,                0.97481,             6.3394e-05,             6.3394e-05,             6.3394e-05
                    239,                0.86199,                0.78343,                 1.0526,                0.87246,                0.80083,                0.87063,                0.70367,                0.79519,                 0.5954,                0.96551,             6.3158e-05,             6.3158e-05,             6.3158e-05
                    240,                0.93426,                0.82574,                 1.0846,                0.87714,                0.79944,                0.86984,                 0.7097,                0.79889,                0.59643,                0.96868,             6.2922e-05,             6.2922e-05,             6.2922e-05
                    241,                0.87727,                0.79596,                 1.0799,                0.88554,                0.80864,                0.87454,                0.71529,                0.80339,                0.59387,                0.96993,             6.2687e-05,             6.2687e-05,             6.2687e-05
                    242,                0.90911,                0.80151,                 1.0514,                 0.8854,                0.80196,                0.87228,                0.70772,                0.80121,                0.58305,                 0.9698,             6.2451e-05,             6.2451e-05,             6.2451e-05
                    243,                0.92372,                0.76617,                 1.0475,                0.84439,                0.83048,                0.87812,                0.70875,                0.79763,                0.59029,                0.96697,             6.2216e-05,             6.2216e-05,             6.2216e-05
                    244,                0.88068,                0.78825,                 1.0931,                 0.8893,                0.80449,                0.87742,                0.70668,                0.79962,                0.58963,                0.96882,              6.198e-05,              6.198e-05,              6.198e-05
                    245,                0.91521,                0.80443,                 1.0735,                0.84931,                0.82493,                 0.8748,                0.70895,                0.80027,                0.59899,                0.96607,             6.1744e-05,             6.1744e-05,             6.1744e-05
                    246,                0.89072,                0.79418,                 1.0727,                0.90325,                0.79617,                0.87659,                 0.7176,                0.79886,                0.59067,                0.96454,             6.1509e-05,             6.1509e-05,             6.1509e-05
                    247,                0.88685,                0.77102,                 1.0658,                0.85722,                0.82655,                0.87224,                0.71974,                0.78982,                 0.5892,                0.96103,             6.1273e-05,             6.1273e-05,             6.1273e-05
                    248,                0.87809,                0.78617,                 1.0562,                0.90778,                0.79567,                0.86907,                0.71706,                0.79512,                0.58436,                0.96739,             6.1037e-05,             6.1037e-05,             6.1037e-05
                    249,                0.93475,                0.81973,                 1.0769,                0.88251,                0.81235,                0.87083,                0.70178,                0.79246,                0.58701,                0.96518,             6.0802e-05,             6.0802e-05,             6.0802e-05
                    250,                0.88225,                0.77484,                 1.0627,                0.85911,                0.83314,                0.87323,                0.71349,                0.79852,                0.58364,                0.96377,             6.0566e-05,             6.0566e-05,             6.0566e-05
                    251,                0.91626,                0.79185,                 1.0614,                0.87294,                0.81643,                0.87207,                0.71358,                0.78251,                0.58963,                0.96653,             6.0331e-05,             6.0331e-05,             6.0331e-05
                    252,                0.90153,                0.80283,                 1.0622,                0.83426,                0.83467,                0.87414,                0.72145,                0.78309,                0.59559,                0.95895,             6.0095e-05,             6.0095e-05,             6.0095e-05
                    253,                0.85577,                0.72753,                 1.0485,                0.85362,                0.81923,                 0.8663,                0.71188,                0.79378,                0.58583,                 0.9685,             5.9859e-05,             5.9859e-05,             5.9859e-05
                    254,                0.91458,                0.78696,                 1.0681,                0.90145,                0.78859,                0.86896,                0.71182,                0.77412,                0.58016,                0.95737,             5.9624e-05,             5.9624e-05,             5.9624e-05
                    255,                0.90512,                0.78923,                 1.0649,                0.88011,                0.80218,                0.87549,                0.71361,                0.79549,                0.57348,                0.97095,             5.9388e-05,             5.9388e-05,             5.9388e-05
                    256,                0.85233,                0.74467,                 1.0452,                0.90891,                0.80844,                0.88154,                0.72465,                0.77875,                0.56331,                0.95855,             5.9153e-05,             5.9153e-05,             5.9153e-05
                    257,                0.85521,                0.72761,                  1.041,                0.88242,                0.81951,                0.88424,                0.72114,                0.78299,                0.57507,                0.95709,             5.8917e-05,             5.8917e-05,             5.8917e-05
                    258,                 0.9074,                0.78846,                 1.0677,                0.92673,                0.79393,                0.87571,                0.72697,                0.77923,                0.57564,                0.96181,             5.8681e-05,             5.8681e-05,             5.8681e-05
                    259,                0.90633,                 0.8149,                 1.0815,                0.91252,                0.79335,                0.87813,                0.72634,                0.77991,                0.57363,                0.96094,             5.8446e-05,             5.8446e-05,             5.8446e-05
                    260,                0.87486,                0.74289,                 1.0362,                0.90803,                0.79875,                0.87473,                 0.7198,                 0.7854,                0.58371,                0.95968,              5.821e-05,              5.821e-05,              5.821e-05
                    261,                0.92877,                0.78618,                 1.0675,                0.90336,                0.79934,                0.87733,                0.72325,                0.79292,                0.58398,                0.96242,             5.7974e-05,             5.7974e-05,             5.7974e-05
                    262,                0.89053,                0.75683,                  1.059,                0.89307,                0.79559,                0.87222,                0.71549,                0.79023,                0.58123,                0.96278,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    263,                0.88014,                0.74469,                 1.0502,                0.90924,                0.80059,                0.88033,                0.72309,                0.77985,                0.57724,                0.96153,             5.7503e-05,             5.7503e-05,             5.7503e-05
                    264,                0.83461,                0.73899,                  1.046,                0.92205,                0.79723,                  0.878,                0.71921,                0.78275,                0.57869,                0.95801,             5.7268e-05,             5.7268e-05,             5.7268e-05
                    265,                0.86461,                0.78371,                 1.0636,                0.92307,                0.79625,                0.87793,                0.72475,                0.77633,                0.57732,                0.96109,             5.7032e-05,             5.7032e-05,             5.7032e-05
                    266,                0.87091,                0.76661,                 1.0574,                0.88831,                0.79695,                0.87396,                0.71703,                0.77683,                0.58517,                0.95733,             5.6796e-05,             5.6796e-05,             5.6796e-05
                    267,                0.93172,                 0.7893,                 1.0853,                 0.8737,                 0.8103,                0.88196,                0.72205,                0.78265,                0.57545,                0.96107,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    268,                 0.9495,                 0.8224,                 1.0804,                0.89814,                0.80785,                0.87204,                0.71637,                 0.7865,                0.58119,                0.96358,             5.6325e-05,             5.6325e-05,             5.6325e-05
                    269,                0.87575,                0.76179,                 1.0416,                0.88115,                0.82819,                 0.8768,                0.72682,                0.77189,                0.58032,                0.96113,             5.6089e-05,             5.6089e-05,             5.6089e-05
                    270,                 0.8634,                0.75018,                 1.0551,                0.88748,                0.81477,                0.87232,                0.72046,                0.78313,                0.58497,                0.96208,             5.5854e-05,             5.5854e-05,             5.5854e-05
                    271,                0.88077,                0.78791,                 1.0516,                0.84126,                0.83142,                0.87496,                0.71467,                 0.8016,                0.58244,                0.97013,             5.5618e-05,             5.5618e-05,             5.5618e-05
                    272,                0.85612,                0.74383,                  1.048,                0.83977,                0.83062,                0.87485,                0.71982,                0.77779,                0.56998,                0.96282,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    273,                0.87809,                0.75079,                 1.0644,                0.83374,                 0.8434,                0.87989,                0.71849,                0.77671,                0.56444,                0.95833,             5.5147e-05,             5.5147e-05,             5.5147e-05
                    274,                0.84332,                0.73134,                 1.0415,                0.90347,                0.81601,                0.88795,                0.72183,                0.75665,                0.55615,                0.95098,             5.4911e-05,             5.4911e-05,             5.4911e-05
                    275,                  0.874,                 0.7602,                 1.0734,                0.86752,                0.82494,                0.88508,                0.72908,                0.75229,                0.55815,                0.94905,             5.4676e-05,             5.4676e-05,             5.4676e-05
                    276,                0.89979,                0.75864,                  1.064,                0.89337,                0.83147,                0.87986,                0.72602,                0.77469,                0.55678,                0.95784,              5.444e-05,              5.444e-05,              5.444e-05
                    277,                0.88366,                0.74194,                   1.04,                0.83499,                0.85027,                0.88168,                0.71445,                  0.771,                0.56944,                 0.9546,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    278,                0.86823,                 0.7367,                 1.0599,                0.80628,                0.85461,                0.87837,                0.71984,                0.78551,                 0.5723,                0.96115,             5.3969e-05,             5.3969e-05,             5.3969e-05
                    279,                0.84627,                0.73689,                 1.0485,                0.89932,                0.80215,                0.87735,                0.71767,                0.77393,                0.57888,                0.95528,             5.3733e-05,             5.3733e-05,             5.3733e-05
                    280,                0.89214,                0.76159,                 1.0567,                0.90939,                0.80069,                 0.8791,                0.72457,                 0.7895,                0.57726,                0.95783,             5.3498e-05,             5.3498e-05,             5.3498e-05
                    281,                 0.8974,                 0.7754,                 1.0752,                0.89813,                0.80823,                0.88099,                0.73384,                0.77031,                0.57636,                0.95693,             5.3262e-05,             5.3262e-05,             5.3262e-05
                    282,                0.88575,                0.76539,                 1.0573,                0.88532,                0.81667,                0.88296,                0.72628,                0.77238,                0.56602,                0.95071,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    283,                0.88108,                0.75868,                 1.0455,                0.89676,                0.81734,                0.87557,                0.72596,                0.76456,                0.56289,                0.95372,             5.2791e-05,             5.2791e-05,             5.2791e-05
                    284,                0.90111,                0.80708,                 1.0875,                0.91797,                0.82183,                0.87794,                0.72269,                0.76228,                0.55774,                0.95412,             5.2555e-05,             5.2555e-05,             5.2555e-05
                    285,                0.87109,                0.72085,                 1.0421,                 0.9203,                0.80082,                0.87769,                0.72255,                0.77426,                0.56804,                0.95607,              5.232e-05,              5.232e-05,              5.232e-05
                    286,                0.90449,                0.78055,                 1.0781,                0.91726,                0.78937,                0.87589,                0.72702,                 0.7706,                0.56028,                0.95447,             5.2084e-05,             5.2084e-05,             5.2084e-05
                    287,                 0.8707,                0.73916,                 1.0567,                 0.8818,                0.82335,                0.87917,                0.71849,                0.76848,                0.56492,                0.95704,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    288,                0.86928,                0.75358,                 1.0437,                0.84891,                0.83385,                0.88009,                0.73239,                0.77563,                0.56651,                0.95489,             5.1613e-05,             5.1613e-05,             5.1613e-05
                    289,                0.91171,                0.79459,                 1.0637,                0.92184,                0.77293,                0.87984,                0.71445,                0.78195,                0.56855,                0.96188,             5.1377e-05,             5.1377e-05,             5.1377e-05
                    290,                0.85758,                0.77763,                 1.0579,                0.88454,                0.80568,                0.88693,                0.72875,                0.77145,                0.56382,                0.95116,             5.1141e-05,             5.1141e-05,             5.1141e-05
                    291,                0.87207,                0.72452,                 1.0391,                0.91761,                 0.7891,                0.88608,                0.72613,                0.76762,                0.56688,                0.95425,             5.0906e-05,             5.0906e-05,             5.0906e-05
                    292,                0.86829,                0.74968,                 1.0577,                0.86068,                0.82794,                0.88335,                0.72326,                0.76244,                0.56403,                0.95333,              5.067e-05,              5.067e-05,              5.067e-05
                    293,                0.87443,                0.73899,                 1.0378,                0.91172,                0.81368,                 0.8882,                 0.7303,                0.76103,                0.55816,                0.94875,             5.0435e-05,             5.0435e-05,             5.0435e-05
                    294,                0.86153,                0.72307,                 1.0471,                0.85135,                0.84641,                 0.8876,                0.73092,                 0.7581,                0.55354,                0.94567,             5.0199e-05,             5.0199e-05,             5.0199e-05
