                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.8652,                 3.0346,                 1.7514,                0.52225,                0.20175,                0.19448,                0.13005,                 2.0199,                 2.8067,                 1.7977,             0.00011405,             0.00011405,             0.00011405
                     24,                 1.8711,                 3.0557,                 1.7264,                0.69649,                0.17165,                0.19779,                0.12764,                 1.9627,                  2.695,                 1.7587,             0.00011382,             0.00011382,             0.00011382
                     25,                 1.8474,                 2.9785,                 1.7346,                0.54333,                 0.1957,                0.19961,                0.13326,                 1.9734,                 2.6561,                 1.7766,             0.00011358,             0.00011358,             0.00011358
                     26,                  1.908,                  2.926,                  1.744,                0.54398,                0.23389,                0.23456,                0.15016,                 1.9604,                 2.5977,                 1.7579,             0.00011335,             0.00011335,             0.00011335
                     27,                  1.858,                 2.8866,                 1.7325,                0.64169,                0.16861,                0.22515,                0.15655,                 1.9442,                 2.6063,                 1.7585,             0.00011311,             0.00011311,             0.00011311
                     28,                 1.8729,                 2.9602,                 1.7363,                0.54897,                0.23842,                0.25139,                0.17539,                 1.9172,                 2.5391,                 1.7422,             0.00011287,             0.00011287,             0.00011287
                     29,                 1.9215,                 2.8973,                 1.7188,                 0.6005,                0.23709,                0.26157,                0.17719,                  1.909,                 2.4884,                 1.7198,             0.00011264,             0.00011264,             0.00011264
                     30,                 1.8405,                 2.8374,                 1.7071,                0.57178,                0.23253,                0.24843,                0.16018,                  1.928,                 2.5049,                 1.7509,              0.0001124,              0.0001124,              0.0001124
                     31,                 1.8837,                 2.8111,                 1.7682,                0.49592,                0.25055,                0.26557,                0.18265,                 1.9091,                  2.479,                 1.7379,             0.00011217,             0.00011217,             0.00011217
                     32,                 1.7873,                 2.7614,                   1.65,                0.59996,                0.25102,                0.28509,                0.19543,                 1.8642,                 2.4106,                 1.7086,             0.00011193,             0.00011193,             0.00011193
                     33,                 1.8333,                 2.7186,                 1.7214,                0.66374,                0.23396,                0.27573,                0.18795,                 1.8676,                 2.3699,                  1.719,              0.0001117,              0.0001117,              0.0001117
                     34,                 1.8327,                  2.722,                 1.7004,                0.60409,                0.25969,                0.27842,                0.19056,                  1.815,                 2.3483,                 1.6792,             0.00011146,             0.00011146,             0.00011146
                     35,                 1.7204,                 2.7214,                 1.6647,                0.62274,                0.27201,                0.29996,                0.20204,                 1.8405,                 2.3002,                 1.7051,             0.00011122,             0.00011122,             0.00011122
                     36,                 1.7961,                 2.6901,                 1.6957,                0.74021,                0.23979,                0.30925,                0.20971,                 1.8345,                 2.2788,                 1.6911,             0.00011099,             0.00011099,             0.00011099
                     37,                 1.7343,                 2.6256,                 1.6686,                0.65899,                0.28192,                0.31918,                0.21704,                 1.8339,                 2.2506,                 1.6935,             0.00011075,             0.00011075,             0.00011075
                     38,                 1.7583,                 2.6376,                 1.6825,                0.64848,                 0.2909,                0.32792,                0.22728,                 1.8036,                 2.2256,                 1.6652,             0.00011052,             0.00011052,             0.00011052
                     39,                 1.8194,                 2.6184,                 1.6879,                0.66618,                0.29304,                0.34018,                0.23626,                 1.8139,                 2.1563,                 1.6611,             0.00011028,             0.00011028,             0.00011028
                     40,                 1.7628,                 2.6708,                 1.6725,                0.62974,                0.28555,                0.32918,                0.22447,                 1.8109,                 2.1774,                   1.67,             0.00011005,             0.00011005,             0.00011005
                     41,                 1.7063,                 2.5247,                  1.623,                0.62297,                0.27394,                0.32617,                0.22631,                  1.784,                 2.1586,                 1.6245,             0.00010981,             0.00010981,             0.00010981
                     42,                 1.7269,                 2.4196,                 1.6274,                0.64863,                0.28869,                0.33942,                0.22781,                 1.8301,                 2.1695,                  1.655,             0.00010958,             0.00010958,             0.00010958
                     43,                 1.7989,                 2.6189,                 1.6401,                0.69693,                0.25732,                 0.3585,                 0.2425,                 1.8422,                 2.2332,                 1.6588,             0.00010934,             0.00010934,             0.00010934
                     44,                 1.7792,                 2.5233,                 1.6817,                0.66107,                0.30326,                0.35213,                0.23801,                 1.8273,                 2.1713,                  1.641,              0.0001091,              0.0001091,              0.0001091
                     45,                 1.8035,                 2.4951,                 1.6408,                0.61578,                0.32736,                0.36731,                0.23849,                 1.8176,                 2.1422,                 1.6307,             0.00010887,             0.00010887,             0.00010887
                     46,                 1.7424,                 2.4855,                 1.6442,                0.63716,                0.29147,                0.34027,                0.23102,                 1.8094,                 2.1263,                  1.616,             0.00010863,             0.00010863,             0.00010863
                     47,                 1.7034,                  2.483,                 1.6023,                 0.7417,                 0.2795,                0.35114,                0.24679,                 1.7907,                 2.0927,                   1.62,              0.0001084,              0.0001084,              0.0001084
                     48,                 1.7389,                 2.5384,                 1.6094,                  0.611,                 0.2982,                0.35382,                0.23967,                 1.7839,                 2.0812,                 1.6206,             0.00010816,             0.00010816,             0.00010816
                     49,                 1.7124,                 2.4123,                 1.6189,                0.60167,                0.32535,                0.37087,                0.25424,                 1.7378,                  2.022,                 1.5902,             0.00010793,             0.00010793,             0.00010793
                     50,                 1.7023,                 2.3819,                 1.6034,                0.59385,                 0.3256,                 0.3593,                0.24162,                  1.732,                 2.0313,                 1.5954,             0.00010769,             0.00010769,             0.00010769
                     51,                  1.757,                 2.4049,                 1.6327,                0.58044,                0.35085,                0.37663,                0.24563,                 1.7609,                 2.0206,                 1.6177,             0.00010745,             0.00010745,             0.00010745
                     52,                 1.7461,                  2.447,                 1.6552,                0.63025,                0.34103,                0.39098,                0.26813,                 1.6895,                 1.9495,                 1.5623,             0.00010722,             0.00010722,             0.00010722
                     53,                  1.756,                 2.3673,                 1.6209,                0.69003,                0.34682,                0.40784,                0.27956,                 1.6835,                 1.9162,                 1.5501,             0.00010698,             0.00010698,             0.00010698
                     54,                 1.7539,                 2.3937,                 1.6208,                0.60479,                0.39796,                0.41607,                0.28382,                 1.6704,                 1.8906,                 1.5409,             0.00010675,             0.00010675,             0.00010675
                     55,                  1.687,                 2.3178,                 1.5809,                0.58661,                0.37305,                0.40639,                0.27187,                 1.7187,                 1.9209,                 1.5803,             0.00010651,             0.00010651,             0.00010651
                     56,                 1.6712,                 2.2465,                 1.5545,                0.64917,                0.35894,                0.40655,                0.27109,                 1.6897,                  1.867,                 1.5626,             0.00010628,             0.00010628,             0.00010628
                     57,                 1.7199,                 2.3958,                 1.6519,                0.65676,                 0.3827,                0.42457,                0.28497,                  1.657,                 1.8524,                 1.5471,             0.00010604,             0.00010604,             0.00010604
                     58,                  1.684,                 2.2378,                  1.554,                0.62821,                 0.3749,                0.44369,                0.30208,                 1.6539,                 1.8461,                 1.5386,             0.00010581,             0.00010581,             0.00010581
                     59,                 1.6755,                 2.2083,                 1.5694,                0.63131,                0.38443,                0.44607,                0.30662,                 1.6282,                 1.8091,                 1.5197,             0.00010557,             0.00010557,             0.00010557
                     60,                 1.7075,                 2.3832,                 1.6105,                0.63279,                0.37142,                0.45353,                0.31439,                 1.6318,                 1.7816,                 1.5216,             0.00010533,             0.00010533,             0.00010533
                     61,                 1.5944,                 2.2305,                 1.5591,                0.58107,                0.40282,                0.43079,                0.30146,                 1.6434,                 1.8212,                 1.5444,              0.0001051,              0.0001051,              0.0001051
                     62,                 1.7151,                 2.2675,                 1.5889,                0.60903,                0.40926,                0.45662,                0.30985,                 1.6465,                  1.829,                 1.5472,             0.00010486,             0.00010486,             0.00010486
                     63,                  1.618,                 2.1727,                 1.5476,                0.69219,                0.35374,                0.42876,                0.30059,                 1.6268,                  1.795,                 1.5325,             0.00010463,             0.00010463,             0.00010463
                     64,                 1.7047,                 2.2638,                 1.5933,                0.64897,                0.40879,                0.46311,                0.31278,                 1.6108,                 1.7542,                 1.5216,             0.00010439,             0.00010439,             0.00010439
                     65,                 1.6793,                 2.2591,                 1.5485,                0.60686,                0.38781,                0.43429,                0.30475,                 1.6086,                 1.7426,                 1.4951,             0.00010416,             0.00010416,             0.00010416
                     66,                 1.6553,                 2.2017,                 1.5542,                0.73636,                0.35225,                0.44432,                0.30616,                 1.5921,                 1.7239,                 1.4973,             0.00010392,             0.00010392,             0.00010392
                     67,                 1.6693,                 2.2199,                 1.5721,                 0.7737,                0.35365,                0.47028,                0.31842,                  1.639,                 1.7459,                 1.5184,             0.00010368,             0.00010368,             0.00010368
                     68,                 1.6116,                 2.1345,                 1.5403,                0.67666,                0.38224,                0.46659,                0.31919,                  1.607,                 1.7114,                 1.4933,             0.00010345,             0.00010345,             0.00010345
                     69,                  1.663,                 2.1658,                 1.5492,                0.71658,                0.39381,                0.48177,                0.32687,                 1.5933,                 1.6973,                 1.4913,             0.00010321,             0.00010321,             0.00010321
                     70,                 1.5921,                 2.1044,                 1.5377,                0.77145,                0.36927,                0.47164,                0.32222,                 1.5505,                 1.7045,                 1.4693,             0.00010298,             0.00010298,             0.00010298
                     71,                 1.6541,                 2.1308,                 1.5585,                0.67606,                0.40736,                0.47959,                  0.331,                 1.5798,                 1.6828,                 1.4995,             0.00010274,             0.00010274,             0.00010274
                     72,                 1.6105,                  2.096,                 1.5149,                0.68834,                0.40995,                0.47075,                0.32959,                 1.5662,                 1.6966,                 1.4993,             0.00010251,             0.00010251,             0.00010251
                     73,                 1.5649,                 2.0926,                 1.5364,                0.66924,                0.42926,                0.48898,                0.34662,                  1.556,                 1.6459,                   1.47,             0.00010227,             0.00010227,             0.00010227
                     74,                 1.5812,                 2.0689,                 1.5442,                0.75792,                0.38501,                0.48829,                0.33339,                 1.5828,                 1.6329,                 1.4971,             0.00010204,             0.00010204,             0.00010204
                     75,                 1.6216,                 2.0961,                 1.5242,                0.77091,                0.39122,                0.48268,                0.33435,                  1.571,                 1.6494,                 1.4835,              0.0001018,              0.0001018,              0.0001018
                     76,                 1.6111,                 2.0747,                  1.541,                0.73095,                0.39008,                 0.4749,                0.33201,                 1.5663,                 1.6615,                 1.4888,             0.00010156,             0.00010156,             0.00010156
                     77,                 1.6634,                 2.0878,                 1.5448,                0.75289,                0.41374,                0.47956,                0.33268,                  1.551,                 1.6532,                  1.475,             0.00010133,             0.00010133,             0.00010133
                     78,                 1.6118,                 2.0289,                 1.4844,                0.71882,                0.44396,                0.49173,                0.34302,                 1.5583,                 1.6369,                 1.4761,             0.00010109,             0.00010109,             0.00010109
                     79,                 1.5792,                 2.0617,                 1.5035,                0.80315,                0.41122,                0.51602,                0.34735,                 1.5558,                 1.6134,                 1.4805,             0.00010086,             0.00010086,             0.00010086
                     80,                 1.5747,                 1.9921,                 1.4997,                 0.6661,                0.43123,                0.48806,                0.34148,                  1.544,                 1.6367,                 1.4741,             0.00010062,             0.00010062,             0.00010062
                     81,                 1.5684,                 1.9652,                 1.4862,                 0.7659,                0.41144,                0.51227,                0.35387,                 1.5524,                 1.6067,                 1.4695,             0.00010039,             0.00010039,             0.00010039
                     82,                 1.6017,                 2.0198,                 1.4971,                0.71329,                0.42397,                0.49685,                0.35326,                 1.5353,                 1.5889,                 1.4581,             0.00010015,             0.00010015,             0.00010015
                     83,                 1.5848,                 2.0503,                 1.4947,                0.64948,                0.45273,                0.51083,                0.35229,                 1.5306,                 1.5626,                 1.4519,             9.9915e-05,             9.9915e-05,             9.9915e-05
                     84,                 1.6107,                 1.9018,                 1.5161,                0.65422,                0.43647,                0.51395,                0.35997,                 1.5352,                 1.5725,                  1.456,             9.9679e-05,             9.9679e-05,             9.9679e-05
                     85,                 1.5701,                 2.0161,                  1.482,                0.62735,                0.45928,                0.50176,                0.34242,                  1.554,                 1.6071,                 1.4499,             9.9444e-05,             9.9444e-05,             9.9444e-05
                     86,                 1.5894,                 1.9917,                 1.5093,                0.69748,                0.44412,                0.51522,                 0.3596,                 1.5131,                 1.5975,                 1.4305,             9.9208e-05,             9.9208e-05,             9.9208e-05
                     87,                 1.5227,                 1.9035,                 1.4714,                 0.6861,                0.48024,                0.53097,                 0.3738,                  1.526,                 1.5474,                 1.4417,             9.8972e-05,             9.8972e-05,             9.8972e-05
                     88,                 1.5827,                 1.9631,                 1.5136,                0.71097,                0.43411,                0.51653,                 0.3628,                 1.5483,                 1.5321,                 1.4529,             9.8737e-05,             9.8737e-05,             9.8737e-05
                     89,                 1.5873,                 1.9569,                 1.4883,                0.58826,                 0.5194,                0.54619,                0.37397,                 1.5137,                 1.4845,                  1.436,             9.8501e-05,             9.8501e-05,             9.8501e-05
                     90,                 1.6738,                 2.1065,                 1.5411,                0.79219,                0.40876,                0.53876,                0.37946,                 1.5256,                  1.535,                 1.4428,             9.8265e-05,             9.8265e-05,             9.8265e-05
                     91,                 1.5576,                 1.9318,                 1.4901,                0.73311,                  0.443,                0.52327,                0.35905,                 1.5564,                   1.54,                 1.4548,              9.803e-05,              9.803e-05,              9.803e-05
                     92,                 1.5498,                 1.9384,                 1.4996,                 0.7038,                0.46675,                 0.5407,                0.37748,                 1.5258,                 1.5074,                 1.4438,             9.7794e-05,             9.7794e-05,             9.7794e-05
                     93,                 1.5265,                 1.9205,                 1.4999,                0.65155,                0.50606,                0.53795,                0.37816,                 1.5084,                 1.4954,                 1.4283,             9.7559e-05,             9.7559e-05,             9.7559e-05
                     94,                 1.5541,                 1.9381,                 1.4779,                0.82274,                0.43584,                0.54886,                0.38804,                 1.4745,                 1.4808,                 1.4249,             9.7323e-05,             9.7323e-05,             9.7323e-05
                     95,                 1.4617,                 1.8974,                 1.4676,                0.76585,                0.44782,                0.53689,                0.37639,                 1.4828,                 1.4688,                 1.4111,             9.7087e-05,             9.7087e-05,             9.7087e-05
                     96,                 1.5746,                 1.9308,                 1.5101,                0.77728,                0.44155,                0.53986,                0.38852,                 1.5059,                 1.4758,                 1.4331,             9.6852e-05,             9.6852e-05,             9.6852e-05
                     97,                 1.5322,                 1.9137,                 1.4705,                0.72329,                0.47524,                0.54886,                0.39154,                 1.4704,                 1.4561,                 1.4152,             9.6616e-05,             9.6616e-05,             9.6616e-05
                     98,                 1.5662,                  1.937,                 1.4825,                0.67044,                0.49496,                0.54418,                0.38779,                 1.4863,                 1.4482,                 1.4231,              9.638e-05,              9.638e-05,              9.638e-05
                     99,                 1.4877,                  1.812,                 1.4528,                0.73167,                0.45468,                0.54304,                 0.3774,                 1.5147,                 1.4592,                 1.4301,             9.6145e-05,             9.6145e-05,             9.6145e-05
                    100,                  1.585,                 1.9238,                 1.5001,                 0.6913,                0.46864,                0.54589,                0.38419,                 1.4896,                 1.4519,                 1.4086,             9.5909e-05,             9.5909e-05,             9.5909e-05
                    101,                 1.5271,                 1.8554,                 1.4588,                0.70351,                0.48558,                0.56272,                0.39424,                 1.5089,                 1.4783,                 1.4282,             9.5674e-05,             9.5674e-05,             9.5674e-05
                    102,                 1.5205,                 1.8585,                 1.4468,                0.70357,                0.50301,                0.55757,                0.39111,                 1.4802,                 1.4595,                 1.4097,             9.5438e-05,             9.5438e-05,             9.5438e-05
                    103,                 1.5522,                 1.8784,                 1.4814,                0.74126,                0.49256,                0.55763,                0.38728,                 1.5031,                 1.4467,                 1.4272,             9.5202e-05,             9.5202e-05,             9.5202e-05
                    104,                 1.4858,                 1.8216,                 1.4556,                0.74468,                0.48303,                0.54885,                0.39445,                 1.4527,                 1.4146,                 1.4017,             9.4967e-05,             9.4967e-05,             9.4967e-05
                    105,                 1.5092,                 1.8483,                 1.4527,                0.72241,                0.46992,                0.54909,                0.39186,                 1.4566,                 1.3893,                 1.3992,             9.4731e-05,             9.4731e-05,             9.4731e-05
                    106,                 1.5134,                 1.8597,                 1.4447,                0.74889,                0.47023,                0.56206,                0.39703,                 1.4636,                 1.4104,                 1.4007,             9.4496e-05,             9.4496e-05,             9.4496e-05
                    107,                 1.5287,                 1.8184,                  1.463,                0.69176,                0.50333,                0.56347,                0.40143,                 1.4607,                 1.4001,                 1.3955,              9.426e-05,              9.426e-05,              9.426e-05
                    108,                   1.52,                 1.7938,                 1.4345,                0.79459,                 0.4546,                0.55861,                0.39588,                 1.4946,                  1.415,                  1.417,             9.4024e-05,             9.4024e-05,             9.4024e-05
                    109,                 1.4591,                 1.7675,                 1.4304,                0.76527,                0.43579,                0.54252,                0.38674,                 1.4465,                 1.4071,                 1.3934,             9.3789e-05,             9.3789e-05,             9.3789e-05
                    110,                 1.5453,                 1.8784,                 1.4712,                0.72287,                0.50356,                0.56153,                0.39617,                 1.4497,                 1.3865,                 1.3849,             9.3553e-05,             9.3553e-05,             9.3553e-05
                    111,                 1.4869,                 1.8158,                 1.4493,                0.72132,                0.50859,                0.57465,                 0.4095,                 1.4276,                 1.3694,                 1.3733,             9.3317e-05,             9.3317e-05,             9.3317e-05
                    112,                 1.5222,                 1.7183,                 1.4511,                0.71871,                0.50255,                0.57222,                0.40735,                 1.4241,                 1.3425,                 1.3758,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    113,                 1.4438,                 1.7023,                 1.4108,                0.73467,                0.49716,                0.57128,                0.40301,                  1.429,                 1.3705,                 1.3767,             9.2846e-05,             9.2846e-05,             9.2846e-05
                    114,                 1.5095,                 1.8341,                 1.4586,                0.76249,                0.46614,                0.57542,                0.40028,                 1.4296,                 1.3616,                 1.3826,             9.2611e-05,             9.2611e-05,             9.2611e-05
                    115,                 1.5026,                 1.7639,                 1.4633,                 0.7002,                0.51432,                0.56848,                0.40226,                 1.4377,                 1.3546,                 1.3847,             9.2375e-05,             9.2375e-05,             9.2375e-05
                    116,                 1.4821,                  1.726,                 1.4302,                0.78057,                0.48631,                0.56682,                0.39945,                 1.4517,                 1.3457,                 1.4022,             9.2139e-05,             9.2139e-05,             9.2139e-05
                    117,                 1.5261,                 1.7611,                 1.4348,                 0.7298,                0.50034,                0.57757,                0.41627,                  1.423,                 1.3596,                 1.3749,             9.1904e-05,             9.1904e-05,             9.1904e-05
                    118,                 1.4572,                 1.6727,                 1.4265,                0.66767,                0.52209,                0.57338,                0.40462,                 1.4095,                 1.3082,                 1.3679,             9.1668e-05,             9.1668e-05,             9.1668e-05
                    119,                 1.5298,                 1.7674,                 1.4686,                0.74558,                0.49023,                0.57633,                0.41323,                 1.3916,                 1.3101,                 1.3551,             9.1432e-05,             9.1432e-05,             9.1432e-05
                    120,                 1.4548,                 1.7535,                 1.4202,                0.69509,                0.55538,                0.60195,                0.41986,                 1.4104,                  1.306,                 1.3684,             9.1197e-05,             9.1197e-05,             9.1197e-05
                    121,                 1.4873,                 1.7309,                 1.4244,                0.79145,                0.52218,                0.59644,                0.41207,                 1.4282,                 1.2842,                 1.3789,             9.0961e-05,             9.0961e-05,             9.0961e-05
                    122,                 1.5433,                 1.7384,                 1.4474,                0.67239,                0.53142,                0.57703,                0.41692,                  1.403,                 1.3012,                 1.3546,             9.0726e-05,             9.0726e-05,             9.0726e-05
                    123,                 1.5248,                 1.7051,                 1.4341,                0.78613,                0.50301,                0.58339,                0.42045,                 1.3831,                 1.2867,                 1.3515,              9.049e-05,              9.049e-05,              9.049e-05
                    124,                 1.5016,                 1.7051,                 1.4349,                0.74914,                0.52664,                0.59583,                0.43158,                  1.394,                 1.2852,                 1.3524,             9.0254e-05,             9.0254e-05,             9.0254e-05
                    125,                 1.4207,                 1.6414,                 1.3959,                0.73684,                0.49921,                0.58608,                0.40511,                 1.3913,                 1.3201,                  1.347,             9.0019e-05,             9.0019e-05,             9.0019e-05
                    126,                 1.5083,                 1.7009,                 1.4145,                0.74591,                 0.5211,                0.59916,                0.42522,                 1.3989,                 1.2847,                  1.355,             8.9783e-05,             8.9783e-05,             8.9783e-05
                    127,                 1.4834,                 1.7246,                 1.4225,                0.72073,                0.54214,                0.59886,                 0.4269,                 1.3974,                 1.2795,                 1.3566,             8.9547e-05,             8.9547e-05,             8.9547e-05
                    128,                 1.5194,                 1.7773,                 1.4816,                0.73866,                0.51104,                0.59935,                0.41563,                 1.4117,                 1.2893,                 1.3597,             8.9312e-05,             8.9312e-05,             8.9312e-05
                    129,                 1.4434,                 1.7302,                  1.415,                0.68384,                0.54703,                0.59179,                0.42906,                 1.3842,                 1.2888,                 1.3464,             8.9076e-05,             8.9076e-05,             8.9076e-05
                    130,                 1.4686,                 1.6834,                 1.4138,                0.77702,                0.50885,                0.61155,                0.43841,                 1.3575,                 1.2657,                 1.3279,             8.8841e-05,             8.8841e-05,             8.8841e-05
                    131,                 1.4642,                 1.7734,                 1.4158,                0.80389,                0.51283,                0.60451,                 0.4329,                 1.3833,                 1.2783,                 1.3492,             8.8605e-05,             8.8605e-05,             8.8605e-05
                    132,                 1.3856,                 1.6756,                 1.3932,                0.68583,                0.54749,                0.60972,                0.44085,                 1.3573,                  1.258,                 1.3383,             8.8369e-05,             8.8369e-05,             8.8369e-05
                    133,                 1.4902,                 1.7466,                 1.4531,                 0.7943,                0.50023,                0.62279,                0.43972,                  1.357,                 1.2532,                  1.335,             8.8134e-05,             8.8134e-05,             8.8134e-05
                    134,                 1.4452,                 1.6877,                 1.4215,                0.77107,                0.50881,                 0.5908,                0.43467,                 1.3654,                 1.2644,                 1.3465,             8.7898e-05,             8.7898e-05,             8.7898e-05
                    135,                 1.4695,                 1.7279,                 1.4298,                0.72121,                0.53988,                0.61122,                 0.4371,                 1.3558,                 1.2538,                 1.3318,             8.7663e-05,             8.7663e-05,             8.7663e-05
                    136,                 1.4522,                 1.6297,                 1.4078,                0.73241,                 0.5496,                0.60621,                0.42578,                 1.3882,                 1.2609,                 1.3549,             8.7427e-05,             8.7427e-05,             8.7427e-05
                    137,                 1.4512,                 1.6848,                 1.4009,                0.82001,                0.51654,                0.63154,                 0.4467,                 1.3697,                 1.2533,                 1.3398,             8.7191e-05,             8.7191e-05,             8.7191e-05
                    138,                 1.3973,                   1.55,                 1.3948,                0.70434,                0.54032,                0.62275,                0.44192,                 1.3423,                 1.2313,                 1.3183,             8.6956e-05,             8.6956e-05,             8.6956e-05
                    139,                 1.4393,                 1.6168,                   1.39,                0.69897,                0.54274,                0.60741,                0.43803,                 1.3615,                 1.2239,                 1.3273,              8.672e-05,              8.672e-05,              8.672e-05
                    140,                  1.422,                 1.6049,                 1.3822,                0.71851,                0.52656,                 0.6039,                0.44113,                 1.3808,                 1.2619,                  1.343,             8.6484e-05,             8.6484e-05,             8.6484e-05
                    141,                 1.4113,                 1.5719,                 1.3919,                0.72596,                0.56609,                0.62076,                0.44044,                 1.3573,                 1.2441,                 1.3249,             8.6249e-05,             8.6249e-05,             8.6249e-05
                    142,                 1.3921,                 1.6006,                 1.3716,                0.74978,                0.52375,                0.60353,                0.43786,                 1.3647,                 1.2439,                 1.3261,             8.6013e-05,             8.6013e-05,             8.6013e-05
                    143,                 1.3911,                 1.5575,                 1.3497,                0.67978,                0.56048,                0.62353,                0.44801,                 1.3507,                 1.2332,                 1.3201,             8.5778e-05,             8.5778e-05,             8.5778e-05
                    144,                 1.4094,                 1.5847,                 1.4023,                0.70578,                0.54766,                0.62084,                0.45261,                 1.3325,                 1.2054,                 1.3137,             8.5542e-05,             8.5542e-05,             8.5542e-05
                    145,                 1.4234,                 1.6175,                 1.4036,                0.71958,                0.56034,                0.62095,                0.44977,                 1.3319,                 1.1936,                 1.3051,             8.5306e-05,             8.5306e-05,             8.5306e-05
                    146,                  1.381,                 1.5668,                 1.3735,                0.73764,                0.54465,                0.62142,                0.44524,                  1.328,                 1.1776,                 1.3039,             8.5071e-05,             8.5071e-05,             8.5071e-05
