                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.0647,                 1.0059,                  1.137,                0.85803,                0.65093,                0.73901,                  0.575,                 1.0233,                0.83963,                 1.0568,             0.00010628,             0.00010628,             0.00010628
                     57,                 1.1004,                 1.0526,                 1.1856,                0.76556,                0.69801,                0.74269,                0.57306,                 1.0121,                0.81749,                 1.0568,             0.00010604,             0.00010604,             0.00010604
                     58,                 1.0647,                0.99205,                  1.137,                0.77466,                0.68287,                0.73488,                0.57168,                 1.0144,                0.82289,                 1.0529,             0.00010581,             0.00010581,             0.00010581
                     59,                 1.1039,                 1.0219,                 1.1488,                0.76889,                0.70398,                0.74638,                0.58069,                 1.0089,                0.81475,                 1.0505,             0.00010557,             0.00010557,             0.00010557
                     60,                 1.0968,                 1.0467,                  1.151,                0.81218,                0.69577,                0.75295,                0.59373,                 0.9988,                0.82468,                 1.0498,             0.00010533,             0.00010533,             0.00010533
                     61,                 1.0481,                 1.0029,                 1.1501,                0.77475,                0.68592,                0.73206,                0.57438,                  1.008,                0.81957,                 1.0456,              0.0001051,              0.0001051,              0.0001051
                     62,                 1.0981,                0.97509,                 1.1382,                0.84748,                0.65639,                 0.7426,                0.59189,                0.99106,                  0.817,                 1.0463,             0.00010486,             0.00010486,             0.00010486
                     63,                  1.018,                0.99106,                 1.1212,                0.82535,                0.66276,                0.74456,                0.58191,                0.99933,                0.80859,                  1.043,             0.00010463,             0.00010463,             0.00010463
                     64,                 1.0927,                 1.0231,                 1.1416,                0.82501,                0.66159,                0.75015,                0.57912,                0.99583,                0.80561,                 1.0454,             0.00010439,             0.00010439,             0.00010439
                     65,                  1.127,                 1.0247,                 1.1361,                0.85539,                0.65451,                0.75514,                0.59085,                0.98423,                0.80018,                 1.0372,             0.00010416,             0.00010416,             0.00010416
                     66,                  1.076,                 1.0155,                  1.146,                0.81805,                0.67049,                0.75792,                0.59032,                0.98207,                 0.7897,                 1.0373,             0.00010392,             0.00010392,             0.00010392
                     67,                  1.103,                0.99432,                 1.1499,                0.83842,                0.67476,                0.75438,                0.58998,                0.99073,                0.81031,                 1.0421,             0.00010368,             0.00010368,             0.00010368
                     68,                 1.0547,                 0.9831,                 1.1374,                 0.8039,                0.70766,                0.75999,                0.58227,                0.99055,                0.81016,                 1.0401,             0.00010345,             0.00010345,             0.00010345
                     69,                 1.0942,                 1.0021,                 1.1383,                0.78243,                0.70699,                0.74831,                0.58972,                0.98934,                0.80163,                 1.0446,             0.00010321,             0.00010321,             0.00010321
                     70,                 1.0347,                0.96027,                 1.1301,                0.80537,                0.70389,                0.75979,                0.59051,                 1.0055,                0.80011,                  1.044,             0.00010298,             0.00010298,             0.00010298
                     71,                 1.1079,                 1.0055,                 1.1472,                 0.8055,                0.70435,                0.75821,                0.60178,                0.99619,                0.79275,                  1.046,             0.00010274,             0.00010274,             0.00010274
                     72,                 1.0534,                0.97031,                  1.119,                0.86648,                0.66664,                0.74964,                0.59252,                0.97749,                0.78997,                 1.0378,             0.00010251,             0.00010251,             0.00010251
                     73,                 1.0207,                0.94519,                 1.1262,                0.86483,                  0.687,                0.76658,                0.61203,                0.98761,                0.78658,                 1.0386,             0.00010227,             0.00010227,             0.00010227
                     74,                 1.0023,                0.93186,                 1.1185,                  0.808,                0.68557,                0.75763,                0.59347,                0.98054,                0.77164,                 1.0398,             0.00010204,             0.00010204,             0.00010204
                     75,                 1.0624,                0.96559,                 1.1192,                0.83799,                0.67709,                0.75683,                0.59728,                0.96779,                0.77041,                 1.0271,              0.0001018,              0.0001018,              0.0001018
                     76,                 1.0578,                0.95669,                 1.1399,                0.83056,                0.67603,                0.74882,                0.59908,                0.97533,                0.77219,                 1.0327,             0.00010156,             0.00010156,             0.00010156
                     77,                 1.0591,                0.93475,                   1.12,                0.77347,                0.71822,                0.76696,                0.61093,                0.95973,                0.76675,                 1.0195,             0.00010133,             0.00010133,             0.00010133
                     78,                 1.0507,                0.95196,                 1.1017,                0.82262,                0.69571,                 0.7649,                0.60302,                0.96822,                0.75826,                 1.0246,             0.00010109,             0.00010109,             0.00010109
                     79,                 1.0507,                0.95917,                 1.1194,                0.81971,                0.69869,                0.76032,                0.60297,                0.97931,                0.75967,                 1.0279,             0.00010086,             0.00010086,             0.00010086
                     80,                 1.0529,                0.93567,                 1.1152,                0.82206,                0.68331,                 0.7595,                0.60343,                0.95245,                0.74491,                 1.0133,             0.00010062,             0.00010062,             0.00010062
                     81,                 1.0397,                0.92553,                 1.1016,                0.82055,                0.70207,                0.76603,                0.60677,                0.93551,                0.75783,                 1.0092,             0.00010039,             0.00010039,             0.00010039
                     82,                 1.0543,                 0.9429,                 1.1204,                0.85908,                0.68323,                0.75744,                0.61009,                0.95023,                0.75554,                 1.0156,             0.00010015,             0.00010015,             0.00010015
                     83,                 1.0373,                0.94195,                 1.1113,                0.87102,                0.67689,                0.76885,                0.60572,                0.92877,                 0.7477,                 1.0107,             9.9915e-05,             9.9915e-05,             9.9915e-05
                     84,                 1.0682,                0.93009,                  1.126,                0.84951,                0.69643,                 0.7693,                0.60873,                0.93154,                0.74435,                 1.0127,             9.9679e-05,             9.9679e-05,             9.9679e-05
                     85,                 1.0149,                0.94352,                 1.1084,                0.83332,                0.69912,                0.76487,                0.61782,                0.93302,                0.73453,                 1.0143,             9.9444e-05,             9.9444e-05,             9.9444e-05
                     86,                 1.0461,                0.94976,                  1.124,                0.84284,                0.71687,                0.78334,                0.61138,                0.92536,                0.73837,                 1.0099,             9.9208e-05,             9.9208e-05,             9.9208e-05
                     87,                 1.0057,                0.94188,                 1.1018,                0.83519,                0.72369,                0.77999,                0.62165,                0.93742,                0.74622,                  1.009,             9.8972e-05,             9.8972e-05,             9.8972e-05
                     88,                 1.0378,                0.93727,                 1.1259,                0.87145,                0.67926,                0.75991,                0.60788,                0.94312,                0.73917,                 1.0145,             9.8737e-05,             9.8737e-05,             9.8737e-05
                     89,                 1.0498,                0.93578,                 1.0996,                0.84302,                0.70605,                 0.7695,                0.61484,                0.93755,                0.74586,                  1.009,             9.8501e-05,             9.8501e-05,             9.8501e-05
                     90,                 1.0765,                0.97762,                 1.1185,                0.83644,                0.69768,                0.76714,                0.60963,                0.92888,                0.75014,                 1.0064,             9.8265e-05,             9.8265e-05,             9.8265e-05
                     91,                 1.0403,                0.94909,                 1.1235,                0.81028,                  0.698,                0.76402,                0.60895,                0.93235,                 0.7388,                 1.0079,              9.803e-05,              9.803e-05,              9.803e-05
                     92,                 1.0054,                0.87413,                  1.117,                0.84592,                0.69683,                0.77845,                0.62212,                0.93372,                0.73656,                 1.0073,             9.7794e-05,             9.7794e-05,             9.7794e-05
                     93,                0.98855,                0.90054,                 1.1186,                0.86334,                0.69649,                0.79031,                0.62331,                0.91929,                0.73718,                 1.0017,             9.7559e-05,             9.7559e-05,             9.7559e-05
                     94,                0.99389,                0.89483,                 1.0985,                0.88254,                0.68084,                0.77753,                0.62083,                0.91962,                0.72789,                 1.0053,             9.7323e-05,             9.7323e-05,             9.7323e-05
                     95,                0.94817,                0.87282,                 1.1084,                0.84988,                0.68448,                0.76929,                 0.6157,                0.93914,                0.73412,                 1.0101,             9.7087e-05,             9.7087e-05,             9.7087e-05
                     96,                 1.0327,                0.91591,                 1.1178,                0.81343,                   0.71,                0.78093,                0.62889,                  0.922,                0.73033,                 1.0008,             9.6852e-05,             9.6852e-05,             9.6852e-05
                     97,                0.99399,                0.91177,                 1.0988,                0.88957,                0.66869,                0.77648,                0.61688,                0.91662,                0.72675,                 1.0007,             9.6616e-05,             9.6616e-05,             9.6616e-05
                     98,                 1.0261,                0.89561,                 1.1233,                0.81827,                0.71528,                 0.7884,                0.62543,                0.91428,                0.72999,                 1.0003,              9.638e-05,              9.638e-05,              9.638e-05
                     99,                0.96977,                0.85239,                 1.0984,                0.82835,                0.70584,                0.77626,                0.62352,                0.90557,                 0.7232,                0.99646,             9.6145e-05,             9.6145e-05,             9.6145e-05
                    100,                 1.0622,                0.91893,                 1.1206,                0.87019,                0.70177,                0.78753,                0.62914,                0.90987,                 0.7092,                0.99881,             9.5909e-05,             9.5909e-05,             9.5909e-05
                    101,                 1.0229,                0.91319,                 1.1114,                0.85999,                0.69725,                0.78545,                0.61991,                 0.9166,                0.70871,                0.99869,             9.5674e-05,             9.5674e-05,             9.5674e-05
                    102,                 1.0187,                0.92615,                 1.1013,                0.87283,                0.70325,                0.78547,                0.62523,                0.90764,                0.71891,                0.99759,             9.5438e-05,             9.5438e-05,             9.5438e-05
                    103,                0.98589,                0.88602,                 1.0814,                0.89515,                0.68246,                0.78172,                0.62083,                0.90907,                0.71645,                0.99734,             9.5202e-05,             9.5202e-05,             9.5202e-05
                    104,                0.97234,                 0.9095,                 1.1003,                0.88158,                0.68713,                0.78298,                0.62801,                0.89897,                0.70264,                0.99217,             9.4967e-05,             9.4967e-05,             9.4967e-05
                    105,                 0.9678,                0.86189,                 1.0805,                0.90065,                0.69772,                0.78599,                0.61945,                0.91402,                0.70821,                0.99533,             9.4731e-05,             9.4731e-05,             9.4731e-05
                    106,                0.98545,                 0.8679,                  1.074,                0.92183,                 0.6942,                0.79125,                0.63114,                0.91076,                0.70252,                0.99341,             9.4496e-05,             9.4496e-05,             9.4496e-05
                    107,                0.99201,                0.87694,                 1.0859,                0.90318,                0.68142,                0.79047,                 0.6333,                  0.905,                0.71146,                0.99156,              9.426e-05,              9.426e-05,              9.426e-05
                    108,                 1.0075,                0.91546,                  1.092,                0.84081,                0.71136,                0.77921,                 0.6162,                0.90008,                0.71361,                0.99329,             9.4024e-05,             9.4024e-05,             9.4024e-05
                    109,                0.94625,                0.86882,                 1.0903,                0.87482,                0.69329,                 0.7816,                0.62154,                0.90341,                0.71136,                0.99666,             9.3789e-05,             9.3789e-05,             9.3789e-05
                    110,                 1.0473,                0.93604,                 1.1244,                0.84638,                0.70955,                 0.7876,                0.63554,                0.89567,                0.71392,                0.99404,             9.3553e-05,             9.3553e-05,             9.3553e-05
                    111,                0.99993,                0.88814,                 1.1008,                0.88166,                0.69903,                0.77822,                0.63338,                0.88549,                0.70414,                0.98812,             9.3317e-05,             9.3317e-05,             9.3317e-05
                    112,                 1.0157,                0.90397,                 1.1008,                0.87011,                0.70184,                0.78697,                0.63011,                   0.89,                0.71864,                0.98821,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    113,                 0.9681,                0.86209,                 1.0711,                0.88842,                0.70246,                0.78874,                0.63444,                0.90412,                0.71124,                0.99328,             9.2846e-05,             9.2846e-05,             9.2846e-05
                    114,                 1.0003,                0.90974,                 1.1101,                0.87499,                0.69125,                0.78995,                0.63023,                0.88228,                0.71454,                0.98297,             9.2611e-05,             9.2611e-05,             9.2611e-05
                    115,                 1.0082,                 0.8798,                 1.1105,                0.82296,                  0.714,                0.78388,                0.62981,                0.89167,                0.71302,                0.99159,             9.2375e-05,             9.2375e-05,             9.2375e-05
                    116,                0.97867,                0.87795,                 1.0887,                0.89269,                0.70018,                0.78329,                0.63305,                0.89665,                0.70396,                0.99223,             9.2139e-05,             9.2139e-05,             9.2139e-05
                    117,                 1.0139,                0.87818,                 1.0929,                0.87262,                0.71204,                0.78587,                0.63443,                0.88799,                0.69347,                0.98818,             9.1904e-05,             9.1904e-05,             9.1904e-05
                    118,                0.95372,                0.85723,                 1.0704,                0.88351,                0.71284,                0.79636,                 0.6367,                0.88007,                0.70512,                0.98352,             9.1668e-05,             9.1668e-05,             9.1668e-05
                    119,                 1.0193,                0.88796,                 1.1032,                 0.8755,                0.70279,                0.78604,                0.63185,                 0.8982,                0.69862,                0.99059,             9.1432e-05,             9.1432e-05,             9.1432e-05
                    120,                0.96812,                0.85757,                 1.0787,                0.87567,                 0.7028,                0.78432,                0.64666,                0.87642,                  0.685,                0.98067,             9.1197e-05,             9.1197e-05,             9.1197e-05
                    121,                0.93953,                 0.8335,                 1.0692,                0.88172,                0.71592,                0.79145,                0.63981,                0.87566,                0.69195,                0.97878,             9.0961e-05,             9.0961e-05,             9.0961e-05
                    122,                 1.0075,                0.90901,                 1.0877,                0.81714,                0.72766,                0.79816,                0.64202,                0.86919,                0.67899,                0.97669,             9.0726e-05,             9.0726e-05,             9.0726e-05
                    123,                 1.0033,                0.89296,                 1.0946,                0.88184,                0.71175,                0.78553,                0.63536,                0.87919,                0.69243,                0.98272,              9.049e-05,              9.049e-05,              9.049e-05
                    124,                0.99059,                0.87418,                 1.0904,                0.87184,                0.72329,                0.79689,                0.63175,                0.88485,                0.69223,                0.98196,             9.0254e-05,             9.0254e-05,             9.0254e-05
                    125,                0.94954,                0.84952,                 1.0847,                0.89224,                0.71188,                0.79645,                0.63947,                0.87409,                0.68738,                0.98247,             9.0019e-05,             9.0019e-05,             9.0019e-05
                    126,                0.97522,                 0.8495,                 1.0815,                0.88599,                0.70404,                0.78551,                0.64305,                0.88261,                0.68151,                0.98642,             8.9783e-05,             8.9783e-05,             8.9783e-05
                    127,                0.98239,                0.86907,                 1.0865,                0.85793,                0.72378,                0.78715,                0.62902,                0.87887,                0.67646,                0.98188,             8.9547e-05,             8.9547e-05,             8.9547e-05
                    128,                0.96952,                0.87283,                 1.0983,                0.89081,                0.71745,                0.79606,                 0.6439,                0.87022,                0.67988,                0.97987,             8.9312e-05,             8.9312e-05,             8.9312e-05
                    129,                0.98281,                0.86874,                 1.0878,                0.88239,                0.71656,                0.79846,                0.64125,                0.86946,                0.67468,                0.97972,             8.9076e-05,             8.9076e-05,             8.9076e-05
                    130,                0.95209,                0.83421,                 1.0664,                0.82806,                0.73601,                0.79369,                0.64228,                  0.863,                0.68482,                0.97852,             8.8841e-05,             8.8841e-05,             8.8841e-05
                    131,                0.95614,                0.86409,                 1.0728,                0.89167,                0.72137,                0.80172,                0.65037,                 0.8699,                0.67939,                0.97834,             8.8605e-05,             8.8605e-05,             8.8605e-05
                    132,                0.94374,                0.83335,                 1.0723,                 0.8784,                0.71299,                0.79765,                0.64058,                 0.8757,                0.67902,                0.98072,             8.8369e-05,             8.8369e-05,             8.8369e-05
                    133,                0.99424,                 0.8768,                 1.0977,                0.89142,                0.70504,                0.79479,                 0.6409,                0.87488,                0.67355,                0.98037,             8.8134e-05,             8.8134e-05,             8.8134e-05
                    134,                0.95775,                0.85414,                  1.081,                0.86748,                0.72356,                0.79681,                0.63968,                0.87047,                0.66867,                0.97658,             8.7898e-05,             8.7898e-05,             8.7898e-05
                    135,                0.96358,                0.86194,                 1.0838,                0.88703,                0.70137,                0.78759,                0.64909,                0.85516,                0.66924,                0.97055,             8.7663e-05,             8.7663e-05,             8.7663e-05
                    136,                0.93688,                0.83531,                 1.0554,                0.89283,                0.72062,                0.79976,                0.65237,                0.84769,                0.66341,                0.96983,             8.7427e-05,             8.7427e-05,             8.7427e-05
                    137,                0.95911,                0.86991,                 1.0706,                0.90853,                0.71802,                0.80016,                0.64943,                0.86065,                 0.6732,                0.97326,             8.7191e-05,             8.7191e-05,             8.7191e-05
                    138,                0.91272,                0.81271,                 1.0706,                0.89962,                0.69442,                0.79126,                0.64254,                0.86165,                0.66187,                0.97476,             8.6956e-05,             8.6956e-05,             8.6956e-05
                    139,                0.93633,                0.84046,                 1.0629,                0.87151,                 0.7173,                0.79734,                0.64329,                 0.8646,                0.66629,                0.97241,              8.672e-05,              8.672e-05,              8.672e-05
                    140,                0.93014,                0.84464,                 1.0608,                0.88114,                 0.7356,                 0.8128,                0.65979,                0.85435,                0.66033,                0.97052,             8.6484e-05,             8.6484e-05,             8.6484e-05
                    141,                0.97154,                 0.8401,                 1.0853,                0.87388,                0.70404,                0.80004,                0.64529,                0.86794,                0.66454,                0.97619,             8.6249e-05,             8.6249e-05,             8.6249e-05
                    142,                0.91568,                0.81609,                 1.0582,                0.89787,                0.70653,                 0.7987,                0.64373,                0.87025,                0.66924,                0.97404,             8.6013e-05,             8.6013e-05,             8.6013e-05
                    143,                0.94555,                0.82937,                 1.0617,                0.87799,                0.72654,                0.80592,                0.65245,                0.86756,                0.66157,                0.97675,             8.5778e-05,             8.5778e-05,             8.5778e-05
                    144,                0.94325,                0.83064,                 1.0772,                 0.8672,                0.72058,                0.79467,                0.64981,                 0.8561,                0.66364,                0.96832,             8.5542e-05,             8.5542e-05,             8.5542e-05
                    145,                0.95668,                0.85955,                 1.0922,                0.92746,                0.70711,                0.80526,                0.65237,                 0.8518,                0.65523,                0.96882,             8.5306e-05,             8.5306e-05,             8.5306e-05
                    146,                0.93699,                0.81644,                 1.0726,                0.88662,                0.71801,                0.79859,                0.65381,                0.86451,                0.66095,                0.97346,             8.5071e-05,             8.5071e-05,             8.5071e-05
                    147,                 0.9238,                0.80769,                 1.0652,                0.89779,                0.71017,                0.82104,                0.65849,                0.85707,                  0.656,                0.96621,             8.4835e-05,             8.4835e-05,             8.4835e-05
                    148,                0.92169,                0.81788,                 1.0709,                0.90585,                0.70816,                0.81378,                0.65637,                0.85274,                0.64987,                0.96637,             8.4599e-05,             8.4599e-05,             8.4599e-05
                    149,                 1.0055,                0.84551,                 1.0652,                0.90643,                0.70831,                0.81395,                0.65915,                 0.8503,                0.65366,                 0.9642,             8.4364e-05,             8.4364e-05,             8.4364e-05
                    150,                0.94284,                0.84097,                 1.0605,                0.89386,                0.71448,                0.80774,                0.65737,                0.84665,                0.64927,                 0.9643,             8.4128e-05,             8.4128e-05,             8.4128e-05
