                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2092,                 1.3169,                 1.2456,                0.74492,                0.58739,                0.69924,                0.49032,                 1.1637,                 1.0402,                 1.1866,             0.00010148,             0.00010148,             0.00010148
                     12,                 1.2473,                 1.3384,                 1.2875,                0.74533,                0.60763,                0.71281,                0.50001,                 1.1611,                 1.0268,                  1.177,             0.00011059,             0.00011059,             0.00011059
                     13,                 1.1728,                 1.2473,                 1.2319,                0.68075,                0.61576,                0.68979,                0.50057,                 1.1444,                 1.0041,                 1.1733,             0.00011617,             0.00011617,             0.00011617
                     14,                 1.1705,                 1.2558,                 1.2529,                0.75021,                0.63995,                0.70876,                0.50597,                 1.1534,                 0.9884,                 1.1846,             0.00011617,             0.00011617,             0.00011617
                     15,                 1.1519,                 1.2178,                 1.2315,                0.73363,                0.65156,                0.72829,                0.52094,                 1.1376,                0.97957,                 1.1737,             0.00011594,             0.00011594,             0.00011594
                     16,                  1.185,                 1.2259,                 1.2389,                0.74159,                0.65616,                0.75392,                0.53066,                 1.1384,                0.97047,                 1.1719,              0.0001157,              0.0001157,              0.0001157
                     17,                 1.1958,                 1.2225,                 1.2379,                0.73842,                0.66001,                0.74325,                0.51859,                 1.1428,                 0.9715,                 1.1705,             0.00011547,             0.00011547,             0.00011547
                     18,                  1.216,                 1.1632,                 1.2216,                0.72958,                0.64987,                0.73688,                 0.5286,                 1.1319,                 0.9636,                 1.1616,             0.00011523,             0.00011523,             0.00011523
                     19,                 1.1364,                   1.17,                 1.2159,                0.71938,                0.70339,                0.75227,                0.53525,                 1.1309,                0.95668,                  1.164,             0.00011499,             0.00011499,             0.00011499
                     20,                 1.1809,                 1.2066,                 1.2399,                0.71527,                0.69834,                0.74709,                0.53652,                 1.1245,                0.93791,                 1.1603,             0.00011476,             0.00011476,             0.00011476
                     21,                 1.1969,                 1.1488,                 1.2296,                0.75925,                0.67635,                0.75842,                0.54908,                 1.1154,                 0.9298,                 1.1584,             0.00011452,             0.00011452,             0.00011452
                     22,                 1.1661,                  1.127,                 1.2043,                0.74592,                0.69041,                0.76457,                0.54611,                 1.1033,                0.91803,                 1.1528,             0.00011429,             0.00011429,             0.00011429
                     23,                 1.1551,                  1.162,                 1.2436,                0.75938,                0.69376,                0.77478,                0.55269,                 1.1041,                0.90989,                 1.1522,             0.00011405,             0.00011405,             0.00011405
                     24,                 1.1549,                 1.1726,                 1.2138,                0.73741,                0.72943,                0.78275,                0.55466,                 1.0937,                0.89916,                 1.1442,             0.00011382,             0.00011382,             0.00011382
                     25,                 1.1267,                 1.0948,                 1.2015,                0.72097,                 0.7254,                0.78787,                0.56413,                 1.0933,                0.89533,                 1.1437,             0.00011358,             0.00011358,             0.00011358
                     26,                 1.1742,                  1.133,                 1.2195,                0.75691,                0.74504,                0.79327,                0.57011,                 1.0833,                0.87237,                 1.1378,             0.00011335,             0.00011335,             0.00011335
                     27,                 1.1232,                 1.1076,                 1.2047,                0.76356,                  0.714,                0.79101,                0.56916,                 1.0936,                0.87291,                 1.1467,             0.00011311,             0.00011311,             0.00011311
                     28,                 1.1343,                 1.0903,                 1.1975,                0.75366,                0.74498,                 0.7948,                0.57445,                 1.0756,                0.86067,                 1.1307,             0.00011287,             0.00011287,             0.00011287
                     29,                 1.2051,                 1.1236,                 1.2032,                  0.796,                0.71742,                0.80823,                 0.5931,                  1.059,                0.84763,                 1.1223,             0.00011264,             0.00011264,             0.00011264
                     30,                 1.1179,                 1.0457,                 1.1889,                0.82751,                0.72029,                0.81334,                0.58009,                 1.0602,                0.84438,                 1.1218,              0.0001124,              0.0001124,              0.0001124
                     31,                 1.1113,                 1.0696,                 1.1865,                0.82001,                0.73144,                0.81374,                0.58962,                 1.0521,                0.84266,                 1.1121,             0.00011217,             0.00011217,             0.00011217
                     32,                 1.1092,                 1.0869,                 1.1752,                0.80787,                0.73061,                0.80793,                0.58408,                 1.0518,                0.84336,                 1.1136,             0.00011193,             0.00011193,             0.00011193
                     33,                 1.1541,                 1.1071,                  1.228,                0.74945,                0.77738,                 0.8108,                0.58698,                 1.0463,                 0.8312,                 1.1146,              0.0001117,              0.0001117,              0.0001117
                     34,                 1.1057,                 1.0655,                 1.1849,                0.76573,                0.78324,                0.82769,                0.59509,                 1.0457,                0.83428,                 1.1169,             0.00011146,             0.00011146,             0.00011146
                     35,                 1.1127,                 1.1362,                 1.2227,                0.75501,                0.77361,                0.82101,                0.59866,                 1.0373,                0.82247,                 1.1162,             0.00011122,             0.00011122,             0.00011122
                     36,                 1.1226,                 1.0867,                 1.2059,                0.78414,                0.77568,                0.83291,                0.59795,                 1.0481,                0.81844,                 1.1176,             0.00011099,             0.00011099,             0.00011099
                     37,                 1.1092,                 1.0654,                 1.2045,                0.79228,                0.76311,                 0.8295,                0.60282,                 1.0479,                0.82236,                 1.1166,             0.00011075,             0.00011075,             0.00011075
                     38,                 1.0945,                 1.0767,                 1.1954,                0.81714,                0.71738,                0.82015,                0.59357,                 1.0446,                0.83182,                 1.1147,             0.00011052,             0.00011052,             0.00011052
                     39,                 1.1167,                 1.0339,                 1.1744,                0.83795,                0.74582,                0.83642,                 0.6076,                 1.0274,                 0.8043,                 1.1022,             0.00011028,             0.00011028,             0.00011028
                     40,                  1.115,                 1.0712,                 1.1853,                0.82616,                 0.7319,                0.83327,                0.59995,                 1.0194,                0.80772,                 1.1012,             0.00011005,             0.00011005,             0.00011005
                     41,                 1.1031,                 1.0387,                 1.1709,                0.83608,                0.74849,                0.84118,                0.61684,                 1.0239,                0.81171,                 1.1034,             0.00010981,             0.00010981,             0.00010981
                     42,                  1.064,                 1.0003,                 1.1619,                0.85528,                0.72031,                0.83996,                0.62059,                 1.0043,                0.80349,                 1.0905,             0.00010958,             0.00010958,             0.00010958
                     43,                 1.1105,                 1.0327,                 1.1635,                0.80609,                0.77928,                0.84152,                0.62173,                0.99749,                0.80226,                 1.0924,             0.00010934,             0.00010934,             0.00010934
                     44,                  1.071,                 1.0678,                 1.1829,                0.78935,                0.79275,                0.84041,                0.62392,                 0.9977,                0.79268,                 1.0876,              0.0001091,              0.0001091,              0.0001091
                     45,                 1.0878,                0.98927,                 1.1516,                0.82269,                0.75919,                0.84491,                0.62573,                 1.0047,                0.78807,                 1.0918,             0.00010887,             0.00010887,             0.00010887
                     46,                 1.0809,                 1.0163,                 1.1812,                0.84973,                0.75765,                0.84763,                0.62724,                 0.9788,                 0.7729,                  1.076,             0.00010863,             0.00010863,             0.00010863
                     47,                  1.072,                 1.0072,                 1.1742,                0.85171,                0.77283,                0.84756,                0.62977,                0.98842,                 0.7691,                 1.0812,              0.0001084,              0.0001084,              0.0001084
                     48,                 1.1012,                 1.0327,                 1.1688,                0.87693,                0.75628,                0.85312,                0.63351,                0.98278,                0.76314,                 1.0776,             0.00010816,             0.00010816,             0.00010816
                     49,                 1.0925,                 1.0211,                 1.1826,                 0.8846,                 0.7565,                0.84981,                 0.6401,                0.98654,                0.76123,                 1.0819,             0.00010793,             0.00010793,             0.00010793
                     50,                 1.0454,                0.97358,                 1.1559,                0.88532,                0.74644,                0.85309,                0.63725,                0.98031,                0.75965,                 1.0763,             0.00010769,             0.00010769,             0.00010769
                     51,                 1.0914,                 0.9694,                  1.166,                0.86713,                0.75571,                0.85366,                0.63399,                0.97152,                0.75066,                 1.0735,             0.00010745,             0.00010745,             0.00010745
                     52,                 1.0783,                0.98052,                 1.1762,                0.87981,                0.74424,                0.84778,                0.63858,                0.97048,                0.74657,                 1.0735,             0.00010722,             0.00010722,             0.00010722
                     53,                 1.0631,                0.96486,                 1.1437,                0.84359,                0.77118,                0.85078,                0.64166,                0.96284,                0.73959,                 1.0696,             0.00010698,             0.00010698,             0.00010698
                     54,                 1.1229,                 1.0317,                 1.1787,                0.84643,                0.77387,                 0.8684,                0.64309,                0.96337,                 0.7384,                 1.0681,             0.00010675,             0.00010675,             0.00010675
                     55,                 1.0486,                0.96264,                 1.1467,                0.83451,                0.76879,                0.87126,                 0.6461,                0.97471,                0.74172,                 1.0699,             0.00010651,             0.00010651,             0.00010651
                     56,                 1.0651,                0.96782,                 1.1636,                0.84126,                0.75714,                0.86067,                0.64164,                0.96576,                0.74468,                 1.0697,             0.00010628,             0.00010628,             0.00010628
                     57,                 1.0693,                 1.0002,                 1.2011,                0.85164,                0.75727,                0.85555,                0.63908,                0.97539,                0.74052,                 1.0733,             0.00010604,             0.00010604,             0.00010604
                     58,                 1.0668,                0.92671,                 1.1526,                0.86481,                0.75432,                0.85842,                0.64968,                0.96368,                0.73722,                 1.0712,             0.00010581,             0.00010581,             0.00010581
                     59,                 1.0579,                0.94503,                 1.1525,                0.89226,                0.74465,                 0.8598,                0.64783,                0.96442,                0.73828,                  1.068,             0.00010557,             0.00010557,             0.00010557
                     60,                 1.0673,                0.98102,                 1.1627,                0.86962,                0.76876,                0.86244,                 0.6514,                0.96038,                0.72715,                 1.0703,             0.00010533,             0.00010533,             0.00010533
                     61,                 1.0386,                0.95746,                 1.1688,                0.89721,                0.75159,                0.86053,                0.64899,                0.94644,                0.72543,                 1.0664,              0.0001051,              0.0001051,              0.0001051
                     62,                 1.0615,                0.94725,                 1.1405,                0.84848,                0.77493,                0.87406,                0.66023,                0.94343,                0.72995,                 1.0664,             0.00010486,             0.00010486,             0.00010486
                     63,                 0.9941,                0.94517,                 1.1304,                0.87188,                0.76514,                  0.879,                0.67308,                0.94701,                0.72675,                 1.0652,             0.00010463,             0.00010463,             0.00010463
                     64,                 1.0575,                0.96655,                  1.139,                0.87229,                0.77717,                0.86542,                0.65282,                0.94077,                0.72449,                 1.0652,             0.00010439,             0.00010439,             0.00010439
                     65,                 1.0852,                0.96471,                 1.1324,                0.87501,                0.78396,                0.87664,                0.65903,                0.94207,                0.72524,                 1.0558,             0.00010416,             0.00010416,             0.00010416
                     66,                 1.0452,                0.94363,                 1.1515,                0.88134,                0.76964,                0.87366,                0.65986,                0.93524,                0.72282,                 1.0532,             0.00010392,             0.00010392,             0.00010392
                     67,                 1.0484,                 0.9481,                 1.1518,                0.88892,                0.76016,                0.88019,                 0.6696,                0.92817,                0.71156,                 1.0497,             0.00010368,             0.00010368,             0.00010368
                     68,                 1.0326,                 0.9278,                 1.1525,                0.86872,                0.77992,                0.87575,                0.66318,                 0.9256,                0.71248,                 1.0535,             0.00010345,             0.00010345,             0.00010345
                     69,                 1.0664,                0.96082,                 1.1482,                0.81535,                0.83288,                0.87683,                0.66864,                0.92807,                0.70667,                 1.0523,             0.00010321,             0.00010321,             0.00010321
                     70,                 1.0153,                0.91201,                 1.1443,                0.89924,                0.78079,                0.88313,                0.67091,                 0.9297,                0.70531,                 1.0548,             0.00010298,             0.00010298,             0.00010298
                     71,                 1.0529,                0.91446,                 1.1484,                0.89367,                0.78123,                0.89124,                0.68128,                0.91631,                0.69907,                 1.0438,             0.00010274,             0.00010274,             0.00010274
                     72,                 1.0167,                0.89426,                   1.13,                0.86198,                 0.8301,                0.89513,                0.68158,                0.92139,                0.69009,                 1.0468,             0.00010251,             0.00010251,             0.00010251
                     73,                  1.013,                0.92271,                 1.1447,                0.88718,                0.77545,                0.88088,                0.67374,                 0.9294,                 0.6844,                 1.0503,             0.00010227,             0.00010227,             0.00010227
                     74,                 1.0124,                0.88602,                 1.1464,                0.88621,                0.78624,                0.88543,                0.67119,                 0.9208,                0.68196,                 1.0472,             0.00010204,             0.00010204,             0.00010204
                     75,                 1.0474,                0.92012,                 1.1392,                0.82658,                  0.822,                0.88283,                0.67579,                0.91296,                 0.6738,                 1.0454,              0.0001018,              0.0001018,              0.0001018
                     76,                 1.0282,                0.92054,                 1.1483,                0.86651,                0.79077,                0.88335,                0.68064,                0.91744,                0.67325,                 1.0433,             0.00010156,             0.00010156,             0.00010156
                     77,                 1.0473,                0.89432,                 1.1462,                0.88013,                0.78812,                0.89184,                0.68175,                 0.9139,                0.67314,                 1.0455,             0.00010133,             0.00010133,             0.00010133
                     78,                 1.0383,                0.89855,                 1.1106,                0.84241,                0.82192,                0.89829,                0.68987,                0.90784,                0.67559,                 1.0399,             0.00010109,             0.00010109,             0.00010109
                     79,                 1.0396,                0.90566,                 1.1399,                0.90212,                0.78124,                0.89974,                0.68396,                0.90797,                0.67793,                 1.0393,             0.00010086,             0.00010086,             0.00010086
                     80,                  1.026,                0.90067,                   1.13,                0.89793,                0.78326,                0.87325,                0.67175,                0.90208,                0.68293,                 1.0396,             0.00010062,             0.00010062,             0.00010062
                     81,                 1.0177,                0.88482,                 1.1335,                0.88635,                0.79095,                0.89064,                0.68253,                0.90712,                0.68322,                 1.0443,             0.00010039,             0.00010039,             0.00010039
                     82,                 1.0275,                0.89244,                 1.1289,                0.86488,                0.82069,                0.89098,                0.67954,                0.90114,                0.67617,                 1.0448,             0.00010015,             0.00010015,             0.00010015
                     83,                 1.0003,                0.87712,                 1.1129,                0.87221,                0.78644,                0.89537,                0.67925,                0.89655,                0.68295,                 1.0415,             9.9915e-05,             9.9915e-05,             9.9915e-05
                     84,                0.99172,                0.86036,                 1.1168,                0.87207,                0.80289,                0.90419,                0.68923,                0.88774,                0.67745,                 1.0356,             9.9679e-05,             9.9679e-05,             9.9679e-05
                     85,                 1.0058,                 0.9097,                 1.1296,                0.90363,                0.77688,                 0.8958,                0.67463,                 0.8914,                0.67561,                 1.0342,             9.9444e-05,             9.9444e-05,             9.9444e-05
                     86,                 1.0145,                 0.8999,                 1.1314,                0.89664,                0.78415,                0.89847,                0.68246,                0.89221,                0.66989,                 1.0322,             9.9208e-05,             9.9208e-05,             9.9208e-05
                     87,                0.99199,                0.91684,                 1.1289,                0.89337,                0.79252,                 0.8897,                0.68007,                0.89836,                0.66762,                 1.0379,             9.8972e-05,             9.8972e-05,             9.8972e-05
                     88,                 1.0396,                0.89416,                 1.1491,                0.90213,                0.79536,                0.89511,                0.69709,                0.87465,                0.66358,                 1.0241,             9.8737e-05,             9.8737e-05,             9.8737e-05
                     89,                 1.0191,                0.86789,                 1.1066,                0.88122,                0.78995,                0.88754,                0.68555,                0.87842,                0.67786,                 1.0291,             9.8501e-05,             9.8501e-05,             9.8501e-05
                     90,                 1.0413,                0.90652,                 1.1206,                0.86576,                 0.8115,                0.88492,                0.68028,                0.88485,                0.68382,                 1.0323,             9.8265e-05,             9.8265e-05,             9.8265e-05
                     91,                  1.008,                0.92793,                 1.1433,                0.87323,                0.80514,                0.89925,                0.69408,                0.88412,                0.68401,                 1.0306,              9.803e-05,              9.803e-05,              9.803e-05
                     92,                0.98405,                0.87771,                 1.1358,                0.88095,                0.79841,                0.90354,                0.69622,                 0.8844,                0.67105,                 1.0271,             9.7794e-05,             9.7794e-05,             9.7794e-05
                     93,                0.98269,                0.88386,                 1.1367,                0.88976,                0.81435,                0.90672,                0.69821,                0.86712,                0.65371,                 1.0193,             9.7559e-05,             9.7559e-05,             9.7559e-05
                     94,                0.98364,                0.87669,                 1.1164,                0.91135,                0.78568,                0.89748,                0.68983,                 0.8713,                0.65349,                 1.0205,             9.7323e-05,             9.7323e-05,             9.7323e-05
                     95,                0.97403,                0.87122,                 1.1521,                0.90825,                0.78945,                0.88961,                0.69315,                0.86746,                0.65503,                 1.0176,             9.7087e-05,             9.7087e-05,             9.7087e-05
                     96,                0.99414,                0.90625,                 1.1246,                0.88132,                0.82097,                0.90574,                0.70438,                0.86763,                0.65701,                 1.0209,             9.6852e-05,             9.6852e-05,             9.6852e-05
                     97,                0.97828,                0.84967,                 1.1086,                0.90975,                0.79314,                0.91186,                0.70468,                0.86322,                0.66588,                  1.017,             9.6616e-05,             9.6616e-05,             9.6616e-05
                     98,                 1.0122,                0.87034,                 1.1269,                0.83464,                0.85405,                0.90881,                0.70784,                0.86535,                0.65652,                 1.0204,              9.638e-05,              9.638e-05,              9.638e-05
                     99,                0.95648,                0.82704,                 1.1166,                 0.9016,                0.80222,                0.91033,                0.70211,                0.86839,                0.64866,                 1.0204,             9.6145e-05,             9.6145e-05,             9.6145e-05
                    100,                  1.017,                0.88525,                 1.1206,                0.87222,                0.82067,                0.90746,                0.71245,                0.86084,                 0.6394,                 1.0186,             9.5909e-05,             9.5909e-05,             9.5909e-05
                    101,                 1.0255,                0.88354,                 1.1352,                0.89196,                0.82097,                0.91354,                0.71381,                0.85684,                0.64426,                 1.0201,             9.5674e-05,             9.5674e-05,             9.5674e-05
                    102,                 1.0055,                0.83792,                 1.1206,                 0.8889,                0.81347,                0.90847,                0.70719,                0.86054,                0.65363,                 1.0218,             9.5438e-05,             9.5438e-05,             9.5438e-05
                    103,                0.95484,                0.83671,                 1.0986,                 0.8695,                0.83306,                0.90626,                0.71757,                 0.8461,                0.64177,                 1.0129,             9.5202e-05,             9.5202e-05,             9.5202e-05
                    104,                0.97782,                 0.8924,                  1.126,                0.87151,                0.83275,                0.90823,                  0.704,                0.85597,                0.64625,                 1.0234,             9.4967e-05,             9.4967e-05,             9.4967e-05
                    105,                0.97143,                0.85762,                 1.1133,                0.86686,                0.83389,                0.90597,                0.70759,                0.86318,                0.64438,                 1.0253,             9.4731e-05,             9.4731e-05,             9.4731e-05
                    106,                0.97566,                0.85579,                 1.0975,                0.86924,                0.82761,                0.90854,                0.71145,                0.86608,                0.65023,                 1.0245,             9.4496e-05,             9.4496e-05,             9.4496e-05
                    107,                0.98966,                0.85661,                 1.1078,                0.89552,                0.81319,                 0.9033,                0.71142,                0.85947,                0.63889,                 1.0159,              9.426e-05,              9.426e-05,              9.426e-05
                    108,                0.99725,                0.87201,                 1.1178,                0.89095,                0.81544,                0.90487,                0.71286,                0.84357,                0.63296,                 1.0117,             9.4024e-05,             9.4024e-05,             9.4024e-05
                    109,                0.94863,                0.86384,                 1.1183,                 0.8997,                0.80856,                0.90568,                0.71505,                 0.8507,                 0.6316,                 1.0152,             9.3789e-05,             9.3789e-05,             9.3789e-05
                    110,                 1.0407,                0.87459,                 1.1484,                 0.8967,                0.81958,                0.90496,                0.71946,                0.84043,                0.63118,                 1.0092,             9.3553e-05,             9.3553e-05,             9.3553e-05
                    111,                 0.9763,                0.85659,                 1.1062,                0.90554,                0.79826,                0.90065,                0.70684,                0.84128,                0.64001,                 1.0122,             9.3317e-05,             9.3317e-05,             9.3317e-05
                    112,                0.97172,                0.86687,                 1.1117,                0.90764,                0.80405,                0.89661,                 0.7073,                0.85134,                0.64362,                  1.015,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    113,                0.95498,                  0.831,                 1.0991,                0.89878,                0.82061,                0.90712,                0.71721,                0.84894,                0.64651,                 1.0127,             9.2846e-05,             9.2846e-05,             9.2846e-05
                    114,                0.99784,                0.87449,                 1.1312,                0.87257,                0.82862,                0.90232,                0.70361,                0.84928,                0.63971,                 1.0152,             9.2611e-05,             9.2611e-05,             9.2611e-05
                    115,                0.99147,                0.87354,                 1.1323,                0.88838,                0.82487,                0.90695,                0.70861,                0.84276,                0.63226,                 1.0117,             9.2375e-05,             9.2375e-05,             9.2375e-05
                    116,                0.97344,                0.83579,                 1.1111,                0.89656,                0.81882,                 0.9014,                 0.7049,                0.84588,                0.62768,                 1.0134,             9.2139e-05,             9.2139e-05,             9.2139e-05
                    117,                0.97875,                0.84126,                 1.1035,                0.85613,                0.84405,                0.90476,                0.70153,                0.84073,                0.62568,                 1.0069,             9.1904e-05,             9.1904e-05,             9.1904e-05
                    118,                0.94673,                0.83658,                 1.1019,                0.88735,                0.83584,                0.90709,                 0.7062,                0.83921,                0.62608,                 1.0074,             9.1668e-05,             9.1668e-05,             9.1668e-05
                    119,                0.99897,                0.84953,                 1.1142,                0.87886,                0.83875,                0.90744,                 0.7065,                0.83075,                0.62722,                 1.0037,             9.1432e-05,             9.1432e-05,             9.1432e-05
                    120,                0.97608,                0.83906,                 1.1143,                0.86894,                0.84156,                0.90955,                0.71334,                0.83681,                0.62556,                  1.009,             9.1197e-05,             9.1197e-05,             9.1197e-05
                    121,                 0.9616,                0.83299,                 1.1018,                  0.874,                0.84064,                 0.9063,                0.71075,                0.83795,                0.62167,                 1.0091,             9.0961e-05,             9.0961e-05,             9.0961e-05
                    122,                0.98945,                0.82245,                  1.106,                0.86918,                0.84751,                0.91255,                0.70426,                0.84272,                0.62868,                 1.0084,             9.0726e-05,             9.0726e-05,             9.0726e-05
                    123,                0.96502,                0.82953,                 1.1032,                0.87642,                0.84493,                0.91387,                0.71071,                 0.8269,                0.62675,                 1.0064,              9.049e-05,              9.049e-05,              9.049e-05
                    124,                0.99999,                0.86064,                  1.118,                0.88135,                0.85297,                0.91308,                0.71724,                0.83337,                0.62246,                 1.0038,             9.0254e-05,             9.0254e-05,             9.0254e-05
                    125,                0.94494,                0.82874,                 1.1012,                0.88338,                0.84694,                0.91455,                0.72104,                0.83563,                0.61432,                 1.0068,             9.0019e-05,             9.0019e-05,             9.0019e-05
                    126,                0.98718,                0.83801,                 1.1122,                0.88768,                0.84673,                0.91713,                 0.7119,                0.83263,                0.61316,                 1.0055,             8.9783e-05,             8.9783e-05,             8.9783e-05
                    127,                 1.0034,                0.86475,                 1.1187,                0.89535,                0.82695,                 0.9143,                0.71382,                0.83512,                 0.6162,                 1.0069,             8.9547e-05,             8.9547e-05,             8.9547e-05
                    128,                0.97901,                0.87258,                 1.1368,                0.85416,                0.87034,                0.91179,                0.72238,                0.82873,                 0.6118,                 1.0004,             8.9312e-05,             8.9312e-05,             8.9312e-05
                    129,                0.93491,                0.82142,                 1.0971,                0.86914,                0.84862,                0.91419,                0.72385,                0.82285,                0.61192,                 1.0019,             8.9076e-05,             8.9076e-05,             8.9076e-05
                    130,                0.94043,                0.81697,                 1.0947,                0.87935,                0.83828,                0.90801,                0.71693,                0.82174,                  0.613,                 1.0025,             8.8841e-05,             8.8841e-05,             8.8841e-05
                    131,                0.94166,                0.86008,                 1.0998,                0.87814,                0.85723,                 0.9148,                0.72408,                0.81339,                0.60253,                0.99822,             8.8605e-05,             8.8605e-05,             8.8605e-05
                    132,                0.90912,                0.81673,                 1.0891,                 0.8891,                0.84094,                0.91506,                0.72633,                0.81601,                0.60882,                  1.003,             8.8369e-05,             8.8369e-05,             8.8369e-05
                    133,                0.97359,                0.88312,                 1.1145,                0.84631,                0.87456,                0.91366,                0.71555,                 0.8174,                0.60582,                  1.003,             8.8134e-05,             8.8134e-05,             8.8134e-05
                    134,                0.95357,                0.82836,                 1.0998,                0.87274,                0.85225,                0.91567,                 0.7257,                0.81332,                0.60152,                 1.0044,             8.7898e-05,             8.7898e-05,             8.7898e-05
                    135,                0.97104,                 0.8373,                 1.1218,                0.89135,                 0.8426,                0.91622,                0.72192,                0.81287,                0.60435,                0.99999,             8.7663e-05,             8.7663e-05,             8.7663e-05
                    136,                0.93043,                0.79034,                 1.0839,                0.91099,                0.82475,                0.91926,                0.72579,                0.81543,                0.60205,                 1.0056,             8.7427e-05,             8.7427e-05,             8.7427e-05
                    137,                0.95914,                0.81321,                 1.0972,                0.88657,                0.84056,                0.91466,                0.72282,                0.81831,                0.60246,                 1.0022,             8.7191e-05,             8.7191e-05,             8.7191e-05
                    138,                 0.9139,                0.80129,                  1.098,                 0.8996,                0.84196,                0.91543,                0.72203,                0.81606,                0.59563,                 1.0011,             8.6956e-05,             8.6956e-05,             8.6956e-05
                    139,                0.93985,                0.81018,                  1.096,                0.87908,                0.86644,                0.91811,                  0.724,                0.81301,                0.59567,                 1.0006,              8.672e-05,              8.672e-05,              8.672e-05
                    140,                0.92159,                0.80598,                 1.0843,                0.90395,                0.84436,                0.92228,                0.73514,                0.80762,                0.59194,                0.99953,             8.6484e-05,             8.6484e-05,             8.6484e-05
                    141,                0.93769,                0.77478,                 1.1006,                0.89558,                0.84113,                0.91216,                0.72614,                0.80808,                 0.5938,                 0.9973,             8.6249e-05,             8.6249e-05,             8.6249e-05
                    142,                0.91618,                0.81243,                 1.0799,                0.87433,                0.86386,                0.91813,                0.74058,                0.79389,                0.59606,                0.99095,             8.6013e-05,             8.6013e-05,             8.6013e-05
                    143,                0.93831,                0.78655,                  1.077,                0.86088,                0.87227,                0.91584,                0.73194,                0.80401,                0.59587,                0.99433,             8.5778e-05,             8.5778e-05,             8.5778e-05
                    144,                0.93117,                0.78848,                 1.0936,                 0.9024,                0.84686,                0.91975,                0.72536,                 0.8083,                0.58881,                0.99825,             8.5542e-05,             8.5542e-05,             8.5542e-05
                    145,                0.96097,                0.84741,                 1.1188,                 0.9249,                 0.8455,                0.92295,                 0.7273,                0.81101,                0.59032,                0.99679,             8.5306e-05,             8.5306e-05,             8.5306e-05
                    146,                0.94009,                0.81459,                 1.0974,                0.88647,                0.85381,                0.91457,                 0.7246,                0.80996,                0.59578,                0.99728,             8.5071e-05,             8.5071e-05,             8.5071e-05
                    147,                0.94598,                0.84309,                  1.114,                0.88845,                0.85618,                0.91498,                0.72715,                   0.81,                0.59343,                0.99542,             8.4835e-05,             8.4835e-05,             8.4835e-05
                    148,                0.94822,                0.84292,                 1.1111,                0.86148,                0.87632,                0.91605,                0.72423,                0.80912,                0.59497,                0.99653,             8.4599e-05,             8.4599e-05,             8.4599e-05
                    149,                0.99693,                0.80351,                 1.0869,                0.91864,                0.83956,                0.91795,                0.72878,                0.80509,                0.59757,                0.99623,             8.4364e-05,             8.4364e-05,             8.4364e-05
                    150,                0.93202,                0.80581,                 1.0778,                0.87868,                0.86994,                0.92237,                0.73969,                0.79957,                0.59716,                0.99266,             8.4128e-05,             8.4128e-05,             8.4128e-05
